"id","name","college","dept","title","is_asst","pub_year","pub_total","color","is_cfep","cfep_cluster"
"klebert","Kim Ebert","College of Humanities and Social Sciences","Sociology and Anthropology","","False","1","21","#CC79A7","False",""
"kwsmith","Kurt Smith","College of Natural Resources","Forestry and Environmental Resources","","False","2","3","#9B59B6","False",""
"sozawa","Sarah Ozawa","College of Veterinary Medicine","Clinical Sciences","","False","6","33","#56B4E9","False",""
"ssjeffri","Steph Jeffries","College of Natural Resources","Forestry and Environmental Resources","","False","1","3","#9B59B6","False",""
"jmgluck","Jessica Gluck","Wilson College of Textiles","Textile Engineering, Chemistry and Science","","False","2","32","#1ABC9C","False",""
"srporter","Stephen Porter","College of Education","Educational Leadership, Policy, and Human Development","","False","1","26","#D55E00","False",""
"vfscharf","Valery Scharf","College of Veterinary Medicine","Clinical Sciences","","False","8","51","#56B4E9","False",""
"oyozalti","Osman Ozaltin","College of Engineering","Edward P. Fitts Department of Industrial & Systems Engineering","","False","4","39","#0072B2","False",""
"cself","Rico Self","College of Humanities and Social Sciences","Communication","","False","1","5","#CC79A7","False",""
"jlee267","Jaemin Lee","College of Engineering","Mechanical and Aerospace Engineering","","False","2","2","#0072B2","False",""
"msano2","Mike Sano","College of Veterinary Medicine","Molecular Biomedical Sciences","","False","3","43","#56B4E9","False",""
"acmyers3","Amanda Mills","Wilson College of Textiles","Textile Engineering, Chemistry and Science","","False","4","27","#1ABC9C","False",""
"eekrupa","Erin Krupa","College of Education","Science, Technology, Engineering, & Mathematics Education","","False","2","31","#D55E00","False",""
"clpickwo","Carrie Pickworth","College of Agriculture and Life Sciences","Animal Science","","False","3","42","#E69F00","False",""
"mpgreen2","Matthew Green","College of Sciences","Physics","","False","4","94","#009E73","False",""
"ecdobbin","Katie Sanders","College of Agriculture and Life Sciences","Agricultural and Human Sciences","","False","5","45","#E69F00","False",""
"clee45","Chin Ho Lee","College of Engineering","Computer Science","","False","2","20","#0072B2","False",""
"cgdunn4","Corey Dunn","College of Agriculture and Life Sciences","Applied Ecology","","False","4","18","#E69F00","False",""
"jfeduci","Jeremiah Feducia","College of Sciences","Chemistry","","False","1","6","#009E73","False",""
"askiess","Aaron Kiess","College of Agriculture and Life Sciences","Prestage Department of Poultry Science","","False","7","23","#E69F00","False",""
"shultz","David Shultz","College of Sciences","Chemistry","","False","3","59","#009E73","False",""
"shu4","Shuijin Hu","College of Agriculture and Life Sciences","Entomology and Plant Pathology","","False","12","183","#E69F00","False",""
"thlabean","Thomas LaBean","College of Engineering","Materials Science and Engineering","","False","2","57","#0072B2","False",""
"fgarcia4","Fernando Garcia Menendez","College of Engineering","Civil, Construction and Environmental Engineering","","False","4","41","#0072B2","False",""
"bssirota","Brent Sirota","College of Humanities and Social Sciences","History","","False","2","27","#CC79A7","False",""
"lhughes7","Lily Hughes","College of Sciences","Marine, Earth, and Atmospheric Sciences","","False","1","4","#009E73","False",""
"dlgrave2","Devon Graves","College of Education","Educational Leadership, Policy, and Human Development","","False","1","6","#D55E00","False",""
"hjburges","Helen Burgess","College of Humanities and Social Sciences","English","","False","1","15","#CC79A7","False",""
"yencho","Craig Yencho","College of Agriculture and Life Sciences","Horticultural Science","","False","10","109","#E69F00","False",""
"aecarso2","Ashley Brown","College of Engineering","Biomedical Engineering","","False","15","103","#0072B2","False",""
"ssengup2","Srijan Sengupta","College of Sciences","Statistics","","False","3","31","#009E73","False",""
"bakram","Bita Akram","College of Engineering","Computer Science","","False","1","10","#0072B2","False",""
"dcfitzp2","David Fitzpatrick","College of Humanities and Social Sciences","Social Work","","False","1","2","#CC79A7","False",""
"dbeggles","David Eggleston","College of Sciences","Marine, Earth, and Atmospheric Sciences","","False","2","70","#009E73","False",""
"odvelev","Orlin Velev","College of Engineering","Chemical and Biomolecular Engineering","","False","12","202","#0072B2","False",""
"lmwidman","Laura Widman","College of Humanities and Social Sciences","Psychology","","False","7","102","#CC79A7","False",""
"svenkat4","Suresh Venkatesh","College of Engineering","Electrical and Computer Engineering","","False","7","45","#0072B2","False",""
"mwking2","Martin King","Wilson College of Textiles","Textile Engineering, Chemistry and Science","","False","4","72","#1ABC9C","False",""
"sppalmta","Scott Palmtag","College of Engineering","Nuclear Engineering","","False","2","30","#0072B2","False",""
"bnbakalo","Bojko Bakalov","College of Sciences","Mathematics","","False","2","30","#009E73","False",""
"xpeng5","Xinxia Peng","College of Veterinary Medicine","Molecular Biomedical Sciences","","False","5","60","#56B4E9","False",""
"mzhu7","Mengmeng Zhu","Wilson College of Textiles","Textile Engineering, Chemistry and Science","","False","3","14","#1ABC9C","False",""
"lawilli3","Laurie Williams","College of Engineering","Computer Science","","False","6","101","#0072B2","False",""
"mhenrik","Michala de Linde Henriksen","College of Veterinary Medicine","Clinical Sciences","","False","6","57","#56B4E9","False",""
"jgrimes","Jesse Grimes","College of Agriculture and Life Sciences","Prestage Department of Poultry Science","","False","5","62","#E69F00","False",""
"lclove","Lydia Love","College of Veterinary Medicine","Molecular Biomedical Sciences","","False","3","18","#56B4E9","False",""
"dcastel2","Ela Castellanos-Reyes","College of Education","Teacher Education and Learning Sciences","","False","5","21","#D55E00","False",""
"mtang8","Minh Tang","College of Sciences","Statistics","","False","2","57","#009E73","False",""
"nbbandil","Nonoy Bandillo","College of Agriculture and Life Sciences","Crop and Soil Sciences","","False","8","47","#E69F00","False",""
"jkern","Jordan Kern","College of Engineering","Edward P. Fitts Department of Industrial & Systems Engineering","","False","5","39","#0072B2","False",""
"msharar","Mahmoud Sharara","College of Agriculture and Life Sciences","Biological and Agricultural Engineering","","False","5","30","#E69F00","False",""
"ekemahl","Eda Kemahlioglu-Ziya","Poole College of Management","Information Technology, Analytics, & Operations","","False","1","16","#F0E442","False",""
"jmalonso","Jose Alonso Bellver","College of Agriculture and Life Sciences","Plant and Microbial Biology","","False","3","72","#E69F00","False",""
"skrhea","Sarah Rhea","College of Veterinary Medicine","Population Health and Pathobiology","","False","2","33","#56B4E9","False",""
"xwu27","Xu Wu","College of Engineering","Nuclear Engineering","","False","6","37","#0072B2","False",""
"mnavramo","Maria Avramova","College of Engineering","Nuclear Engineering","","False","3","85","#0072B2","False",""
"franzen","Stefan Franzen","College of Sciences","Chemistry","","False","4","129","#009E73","False",""
"kjpeters","Kara Peters","College of Engineering","Engineering Research","","False","9","157","#0072B2","False",""
"eatorre3","Emmanuel Torres Quezada","College of Agriculture and Life Sciences","Horticultural Science","","False","1","20","#E69F00","False",""
"btoconno","Brendan O'Connor","College of Engineering","Mechanical and Aerospace Engineering","","False","5","87","#0072B2","False",""
"rashirwa","Rohan Shirwaiker","College of Engineering","Edward P. Fitts Department of Industrial & Systems Engineering","","False","5","55","#0072B2","False",""
"tdwalke2","Trevor Walker","College of Natural Resources","Forestry and Environmental Resources","","False","3","19","#9B59B6","False",""
"aismirno","Alexej Smirnov","College of Sciences","Chemistry","","False","8","127","#009E73","False",""
"bwatson","Benjamin Watson","College of Engineering","Computer Science","","False","4","22","#0072B2","False",""
"tagates","Terry Gates","College of Sciences","Biological Sciences","","False","1","19","#009E73","False",""
"jtsuji","Jun Ninomiya-Tsuji","College of Sciences","Biological Sciences","","False","3","52","#009E73","False",""
"jhstewar","Jared Stewart-Ginsburg","College of Education","Teacher Education and Learning Sciences","","False","6","16","#D55E00","False",""
"amelsha","Ahmed El-Shafei","Wilson College of Textiles","Textile Engineering, Chemistry and Science","","False","2","134","#1ABC9C","False",""
"amjohns2","Amy Johnson","College of Agriculture and Life Sciences","Crop and Soil Sciences","","False","1","10","#E69F00","False",""
"garabah","Ghada Rabah","College of Sciences","Chemistry","","False","1","4","#009E73","False",""
"kameikle","Kelly Meiklejohn","College of Veterinary Medicine","Population Health and Pathobiology","","False","3","46","#56B4E9","False",""
"mrahe","Michael Rahe","College of Veterinary Medicine","Population Health and Pathobiology","","False","7","31","#56B4E9","False",""
"nwising","Nina Balke","College of Engineering","Materials Science and Engineering","","False","5","143","#0072B2","False",""
"drotenb","Dorith Rotenberg","College of Agriculture and Life Sciences","Entomology and Plant Pathology","","False","5","60","#E69F00","False",""
"sbigham","Sajjad Bigham","College of Engineering","Mechanical and Aerospace Engineering","","False","1","13","#0072B2","False",""
"smankad","Shawn Mankad","Poole College of Management","Information Technology, Analytics, & Operations","","False","3","17","#F0E442","False",""
"nsharm23","Nitin Sharma","College of Engineering","Biomedical Engineering","","False","8","125","#0072B2","False",""
"falexal","Alex Albert","College of Engineering","Civil, Construction and Environmental Engineering","","False","4","57","#0072B2","False",""
"smrobin5","Stefanie Robinson","Poole College of Management","Marketing","","False","1","9","#F0E442","False",""
"anharr25","Autumn Harris","College of Veterinary Medicine","Clinical Sciences","","False","8","43","#56B4E9","False",""
"tnguye13","Tien Khai Nguyen","College of Sciences","Mathematics","","False","2","45","#009E73","False",""
"yjeong5","Yea Ji Jeong","College of Veterinary Medicine","Population Health and Pathobiology","","False","2","7","#56B4E9","False",""
"fterzio","Fatma Terzioglu","College of Sciences","Mathematics","","False","1","3","#009E73","False",""
"shall5","Steven Hall","College of Agriculture and Life Sciences","Biological and Agricultural Engineering","","False","4","42","#E69F00","False",""
"lalucia","Lucian Lucia","College of Natural Resources","Forest Biomaterials","","False","13","313","#9B59B6","False",""
"wchang6","Wei-Chen Chang","College of Sciences","Chemistry","","False","5","76","#009E73","False",""
"sthakur","Siddhartha Thakur","College of Veterinary Medicine","Population Health and Pathobiology","","False","11","100","#56B4E9","False",""
"dvashae","Daryoosh Vashaee","College of Engineering","Electrical and Computer Engineering","","False","11","210","#0072B2","False",""
"agupta1","Abhinav Gupta","College of Engineering","Civil, Construction and Environmental Engineering","","False","5","67","#0072B2","False",""
"aalexan3","Alen Alexanderian","College of Sciences","Mathematics","","False","3","48","#009E73","False",""
"hubbe","Martin Hubbe","College of Natural Resources","Forest Biomaterials","","False","14","137","#9B59B6","False",""
"jsking5","John King","College of Natural Resources","Forestry and Environmental Resources","","False","5","102","#9B59B6","False",""
"rbarran","Rodolphe Barrangou","College of Agriculture and Life Sciences","Food, Bioprocessing, and Nutrition Sciences","","False","6","237","#E69F00","False",""
"jsstoneb","Jeffrey Stonebraker","Poole College of Management","Information Technology, Analytics, & Operations","","False","2","32","#F0E442","False",""
"chuang35","Joey Huang","College of Education","Teacher Education and Learning Sciences","","False","2","15","#D55E00","False",""
"njhostet","Nathan Hostetter","College of Agriculture and Life Sciences","Applied Ecology","","False","8","30","#E69F00","False",""
"asaibab","Arvind Krishna Saibaba","College of Sciences","Mathematics","","False","2","52","#009E73","False",""
"lmclaug2","Levi McLaughlin","College of Humanities and Social Sciences","Philosophy and Religious Studies","","False","1","34","#CC79A7","False",""
"bejacks2","Brian Jackson","College of Agriculture and Life Sciences","Horticultural Science","","False","1","48","#E69F00","False",""
"rsazdan","Radmila Sazdanovic","College of Sciences","Mathematics","","False","1","53","#009E73","False",""
"lwalker3","Lin Walker","College of Agriculture and Life Sciences","Prestage Department of Poultry Science","","False","3","15","#E69F00","False",""
"wgknolle","Whitney Knollenberg","College of Natural Resources","Parks, Recreation and Tourism Management","","False","5","51","#9B59B6","False",""
"cwcahoon","Charles Cahoon","College of Agriculture and Life Sciences","Crop and Soil Sciences","","False","5","35","#E69F00","False",""
"cswalke4","Christopher Walker","College of Veterinary Medicine","Molecular Biomedical Sciences","","False","1","26","#56B4E9","False",""
"aoh","Annie Oh","College of Veterinary Medicine","Clinical Sciences","","False","6","21","#56B4E9","False",""
"bwtaylo3","Brad Taylor","College of Agriculture and Life Sciences","Applied Ecology","","False","4","30","#E69F00","False",""
"mpmarti7","Meredith Martin","College of Natural Resources","Forestry and Environmental Resources","","False","3","18","#9B59B6","False",""
"kmathews","Kyle Mathews","College of Veterinary Medicine","Clinical Sciences","","False","6","66","#56B4E9","False",""
"dhpoole","Daniel Poole","College of Agriculture and Life Sciences","Animal Science","","False","5","51","#E69F00","False",""
"bcjohns2","Bonnie Fusarelli","College of Education","Educational Leadership, Policy, and Human Development","","False","1","10","#D55E00","False",""
"jhdespai","Jennifer Despain","College of Humanities and Social Sciences","World Languages and Cultures","","False","1","2","#CC79A7","False",""
"kmcharro","Kat Charron","College of Humanities and Social Sciences","History","","False","1","8","#CC79A7","False",""
"kbflores","Kevin Flores","College of Sciences","Mathematics","","False","3","42","#009E73","False",""
"myang26","Minliang Yang","College of Agriculture and Life Sciences","Food, Bioprocessing, and Nutrition Sciences","","False","2","27","#E69F00","False",""
"xlin35","Xingcheng Lin","College of Sciences","Physics","","False","7","56","#009E73","False",""
"astaicu","Ana-Maria Staicu","College of Sciences","Statistics","","False","4","68","#009E73","False",""
"jbelmon2","Julio Monti Belmonte","College of Sciences","Physics","","False","2","29","#009E73","False",""
"slvaden","Shelly Vaden","College of Veterinary Medicine","Clinical Sciences","","False","7","84","#56B4E9","False",""
"hcui9","Hantao Cui","College of Engineering","Electrical and Computer Engineering","","False","4","70","#0072B2","False",""
"bkgoodwi","Barry Goodwin","College of Agriculture and Life Sciences","Agricultural and Resource Economics","","False","6","76","#E69F00","False",""
"jturner9","Jen Turner","College of Veterinary Medicine","Clinical Sciences","","False","2","3","#56B4E9","False",""
"ksaul","Katherine Saul","College of Engineering","Mechanical and Aerospace Engineering","","False","5","76","#0072B2","False",""
"mjlewis","Melissa Lewis","College of Veterinary Medicine","Clinical Sciences","","False","6","55","#56B4E9","False",""
"rbhayes","Robert Hayes","College of Engineering","Nuclear Engineering","","False","4","61","#0072B2","False",""
"skmishra","Santosh Mishra","College of Veterinary Medicine","Molecular Biomedical Sciences","","False","2","35","#56B4E9","False",""
"tprange","Timo Prange","College of Veterinary Medicine","Clinical Sciences","","False","3","34","#56B4E9","False",""
"spontak","Richard Spontak","College of Engineering","Chemical and Biomolecular Engineering","","False","3","144","#0072B2","False",""
"gbyrd","Greg Byrd","College of Engineering","Electrical and Computer Engineering","","False","6","53","#0072B2","False",""
"bmrao","Balaji Rao","College of Engineering","Chemical and Biomolecular Engineering","","False","3","67","#0072B2","False",""
"rlblanto","Richard Blanton","College of Agriculture and Life Sciences","Plant and Microbial Biology","","False","1","1","#E69F00","False",""
"mdlorenz","Marce Lorenzen","College of Agriculture and Life Sciences","Entomology and Plant Pathology","","False","4","49","#E69F00","False",""
"gwambros","Graham Ambrose","College of Humanities and Social Sciences","Political Science & Public Administration [in the School of Public and International Affairs]","","False","4","11","#CC79A7","False",""
"ksmulvey","Kelly Lynn Mulvey","College of Humanities and Social Sciences","Psychology","","False","19","138","#CC79A7","False",""
"jabruce2","Jackie Bruce","College of Agriculture and Life Sciences","Agricultural and Human Sciences","","False","1","10","#E69F00","False",""
"rcrespo","Rocio Crespo","College of Veterinary Medicine","Population Health and Pathobiology","","False","10","64","#56B4E9","False",""
"erbrook4","Eric Brooks","College of Veterinary Medicine","Molecular Biomedical Sciences","","False","4","15","#56B4E9","False",""
"hdwester","Hans Westermeyer","College of Veterinary Medicine","Clinical Sciences","","False","4","43","#56B4E9","False",""
"vgcarraw","Virginia Stage","College of Agriculture and Life Sciences","Agricultural and Human Sciences","","False","4","60","#E69F00","False",""
"kbchen2","Karen Chen","College of Engineering","Edward P. Fitts Department of Industrial & Systems Engineering","","False","9","46","#0072B2","False",""
"akemper","Lex Kemper","College of Sciences","College of Sciences Administration","","False","9","125","#009E73","False",""
"skim67","Sung-Ju Kim","College of Humanities and Social Sciences","Social Work","","False","1","15","#CC79A7","False",""
"scshanno","Steven Shannon","College of Engineering","Nuclear Engineering","","False","2","56","#0072B2","False",""
"arellis","Alan Ellis","College of Humanities and Social Sciences","Social Work","","False","2","72","#CC79A7","False",""
"doh3","David Oh","College of Design","Graphic Design & Industrial Design","","False","4","5","#E74C3C","False",""
"lxiong3","Liming Xiong","College of Engineering","Mechanical and Aerospace Engineering","","False","2","7","#0072B2","False",""
"nmatsud","Noboru Matsuda","College of Engineering","Computer Science","","False","1","34","#0072B2","False",""
"oaharrys","Ola Lars Harrysson","College of Engineering","Edward P. Fitts Department of Industrial & Systems Engineering","","False","2","61","#0072B2","False",""
"amikael","Aram Mikaelyan","College of Agriculture and Life Sciences","Entomology and Plant Pathology","","False","7","37","#E69F00","False",""
"erthomas","Erik Thomas","College of Humanities and Social Sciences","English","","False","2","15","#CC79A7","False",""
"cmjones6","Corey Jones","College of Sciences","Mathematics","","False","9","40","#009E73","False",""
"jcmichno","Jim Michnowicz","College of Humanities and Social Sciences","World Languages and Cultures","","False","1","22","#CC79A7","False",""
"fldelosr","Francis de los Reyes","College of Engineering","Civil, Construction and Environmental Engineering","","False","6","93","#0072B2","False",""
"lgrace2","Landon Grace","College of Engineering","Mechanical and Aerospace Engineering","","False","2","36","#0072B2","False",""
"randers6","Robin Anderson","College of Education","Science, Technology, Engineering, & Mathematics Education","","False","1","8","#D55E00","False",""
"agduffy","Alli Duffy","College of Sciences","Biological Sciences","","False","2","12","#009E73","False",""
"kamyers2","Kelly Umstead","College of Design","Graphic Design & Industrial Design","","False","1","16","#E74C3C","False",""
"cjmattin","Carolyn Mattingly","College of Sciences","Biological Sciences","","False","2","59","#009E73","False",""
"macubeta","Marc Cubeta","College of Agriculture and Life Sciences","Entomology and Plant Pathology","","False","5","64","#E69F00","False",""
"mtulbure","Mirela Tulbure","College of Natural Resources","Forestry and Environmental Resources","","False","4","55","#9B59B6","False",""
"gefernan","Gina Fernandez","College of Agriculture and Life Sciences","Horticultural Science","","False","7","48","#E69F00","False",""
"jesanjua","Jorge San Juan Blanco","College of Engineering","Civil, Construction and Environmental Engineering","","False","1","1","#0072B2","False",""
"sbhatta4","Subhashish Bhattacharya","College of Engineering","Electrical and Computer Engineering","","False","21","632","#0072B2","False",""
"cdrock","Christopher Rock","College of Engineering","Edward P. Fitts Department of Industrial & Systems Engineering","","False","1","21","#0072B2","False",""
"otfoye","Ondulla Toomer","College of Agriculture and Life Sciences","Food, Bioprocessing, and Nutrition Sciences","","False","5","20","#E69F00","False",""
"ejakubi","Elena Jakubikova","College of Sciences","Chemistry","","False","4","85","#009E73","False",""
"jlswann","Julie Swann","College of Engineering","Edward P. Fitts Department of Industrial & Systems Engineering","","False","6","100","#0072B2","False",""
"dbdoughe","Daniel Dougherty","College of Sciences","Physics","","False","3","70","#009E73","False",""
"jmbradl5","Justin Bradley","College of Engineering","Computer Science","","False","3","50","#0072B2","False",""
"mjovano","Milena Jovanovic","College of Sciences","Chemistry","","False","5","24","#009E73","False",""
"sesuter","Steven Suter","College of Veterinary Medicine","Clinical Sciences","","False","1","52","#56B4E9","False",""
"iperera","Imara Perera","College of Agriculture and Life Sciences","Plant and Microbial Biology","","False","1","33","#E69F00","False",""
"szgurbuz","Sevgi Gurbuz","College of Engineering","Electrical and Computer Engineering","","False","3","125","#0072B2","False",""
"aakono","Ange Therese Akono","College of Engineering","Civil, Construction and Environmental Engineering","","False","1","3","#0072B2","False",""
"svalliy","Sharma Thankachan","College of Engineering","Computer Science","","False","2","8","#0072B2","False",""
"zwang94","Zhenxuan Wang","College of Agriculture and Life Sciences","Agricultural and Resource Economics","","False","2","9","#E69F00","False",""
"jhu35","Jingjie Hu","College of Engineering","Mechanical and Aerospace Engineering","","False","8","31","#0072B2","False",""
"rdewey","Ralph Dewey","College of Agriculture and Life Sciences","Crop and Soil Sciences","","False","2","37","#E69F00","False",""
"cgill2","Carolina Gill","College of Design","Graphic Design & Industrial Design","","False","1","3","#E74C3C","False",""
"aneilso","Andrew Neilson","College of Agriculture and Life Sciences","Kannapolis Research","","False","3","122","#E69F00","False",""
"dpkelly","Daniel Kelly","College of Education","Science, Technology, Engineering, & Mathematics Education","","False","1","2","#D55E00","False",""
"gsseiler","Gabriela Seiler","College of Veterinary Medicine","Molecular Biomedical Sciences","","False","2","36","#56B4E9","False",""
"yliu322","Yuchen Liu","College of Engineering","Computer Science","","False","25","56","#0072B2","False",""
"sbyun2","Sunghwan Byun","College of Education","Science, Technology, Engineering, & Mathematics Education","","False","5","11","#D55E00","False",""
"aeroglu","Abdulkerim Eroglu","College of Agriculture and Life Sciences","Kannapolis Research","","False","4","24","#E69F00","False",""
"drasmus","David Rasmussen","College of Agriculture and Life Sciences","Entomology and Plant Pathology","","False","5","57","#E69F00","False",""
"hall","Carol Hall","College of Engineering","Chemical and Biomolecular Engineering","","False","4","152","#0072B2","False",""
"jayscue","Jenn Ayscue","College of Education","Educational Leadership, Policy, and Human Development","","False","2","30","#D55E00","False",""
"aybozkur","Alper Bozkurt","College of Engineering","Electrical and Computer Engineering","","False","13","122","#0072B2","False",""
"techekk","Tarek Echekki","College of Engineering","Mechanical and Aerospace Engineering","","False","5","72","#0072B2","False",""
"wasandov","William Sandoval","College of Education","Science, Technology, Engineering, & Mathematics Education","","False","1","33","#D55E00","False",""
"sghosh2","Sujit Ghosh","College of Sciences","Statistics","","False","11","118","#009E73","False",""
