"id","name","college","dept","title","is_asst","pub_year","pub_total","color","is_cfep","cfep_cluster"
"cmaltec","Christian Maltecca","College of Agriculture and Life Sciences","Animal Science","","False","5","214","#E69F00","False",""
"frey","Chris Frey","College of Engineering","Engineering Research","","False","7","132","#0072B2","False",""
"lester","James Lester","College of Engineering","Computer Science","","False","10","150","#0072B2","False",""
"xjiang5","Xiaoning Jiang","College of Engineering","Mechanical and Aerospace Engineering","","False","24","372","#0072B2","False",""
"makittle","Meagan Kittle Autry","College of Engineering","Civil, Construction and Environmental Engineering","","False","2","7","#0072B2","False",""
"kaltofen","Erich Kaltofen","College of Sciences","Mathematics","","False","3","61","#009E73","False",""
"pmperkin","Penelope Perkins-Veazie","College of Agriculture and Life Sciences","Horticultural Science","","False","7","110","#E69F00","False",""
"kdgriege","Khara Grieger","College of Agriculture and Life Sciences","Applied Ecology","","False","3","76","#E69F00","False",""
"cbcoope3","Caren Cooper","College of Natural Resources","Forestry and Environmental Resources","","False","7","87","#9B59B6","False",""
"mcsrougi","Melissa Srougi","College of Veterinary Medicine","Molecular Biomedical Sciences","","False","3","26","#56B4E9","False",""
"mlila","Mary Lila","College of Agriculture and Life Sciences","Kannapolis Research","","False","13","202","#E69F00","False",""
"rgcarbon","Ruben Carbonell","College of Engineering","Golden Leaf Biomanufacturing Training and Education Center","","False","4","83","#0072B2","False",""
"skoenig","Sebastian Koenig","College of Sciences","Physics","","False","2","46","#009E73","False",""
"hallen","Hans Hallen","College of Sciences","Physics","","False","7","58","#009E73","False",""
"jmgray2","Josh Gray","College of Natural Resources","Forestry and Environmental Resources","","False","1","47","#9B59B6","False",""
"bgilger","Brian Gilger","College of Veterinary Medicine","Clinical Sciences","","False","9","162","#56B4E9","False",""
"bbcutts","Bethany Cutts","College of Natural Resources","Parks, Recreation and Tourism Management","","False","1","55","#9B59B6","False",""
"mdwalker","Mark Walker","Poole College of Management","Finance","","False","1","15","#F0E442","False",""
"rlcook","Rachel Cook","College of Natural Resources","Forestry and Environmental Resources","","False","3","74","#9B59B6","False",""
"sepratt2","Shannon Phillips","College of Agriculture and Life Sciences","Animal Science","","False","7","53","#E69F00","False",""
"rfguerre","Rafael Guerrero","College of Sciences","Biological Sciences","","False","1","47","#009E73","False",""
"rjnaraya","Roger Narayan","College of Engineering","Biomedical Engineering","","False","14","288","#0072B2","False",""
"closburn","Chris Osburn","College of Sciences","Marine, Earth, and Atmospheric Sciences","","False","8","124","#009E73","False",""
"jkuzma","Jennifer Kuzma","College of Humanities and Social Sciences","Political Science & Public Administration [in the School of Public and International Affairs]","","False","5","85","#CC79A7","False",""
"cmtherio","Casey Theriot","College of Veterinary Medicine","Population Health and Pathobiology","","False","3","63","#56B4E9","False",""
"klebert","Kim Ebert","College of Humanities and Social Sciences","Sociology and Anthropology","","False","1","21","#CC79A7","False",""
"glcomsto","Gary Comstock","College of Humanities and Social Sciences","Philosophy and Religious Studies","","False","19","42","#CC79A7","False",""
"jmgluck","Jessica Gluck","Wilson College of Textiles","Textile Engineering, Chemistry and Science","","False","1","32","#1ABC9C","False",""
"srporter","Stephen Porter","College of Education","Educational Leadership, Policy, and Human Development","","False","1","26","#D55E00","False",""
"vfscharf","Valery Scharf","College of Veterinary Medicine","Clinical Sciences","","False","2","51","#56B4E9","False",""
"ljunruh","Lori Unruh Snyder","College of Agriculture and Life Sciences","Crop and Soil Sciences","","False","2","10","#E69F00","False",""
"msano2","Mike Sano","College of Veterinary Medicine","Molecular Biomedical Sciences","","False","3","43","#56B4E9","False",""
"clpickwo","Carrie Pickworth","College of Agriculture and Life Sciences","Animal Science","","False","1","42","#E69F00","False",""
"mpgreen2","Matthew Green","College of Sciences","Physics","","False","2","94","#009E73","False",""
"clee45","Chin Ho Lee","College of Engineering","Computer Science","","False","1","20","#0072B2","False",""
"thlabean","Thomas LaBean","College of Engineering","Materials Science and Engineering","","False","4","57","#0072B2","False",""
"shultz","David Shultz","College of Sciences","Chemistry","","False","4","59","#009E73","False",""
"shu4","Shuijin Hu","College of Agriculture and Life Sciences","Entomology and Plant Pathology","","False","3","183","#E69F00","False",""
"fgarcia4","Fernando Garcia Menendez","College of Engineering","Civil, Construction and Environmental Engineering","","False","2","41","#0072B2","False",""
"bssirota","Brent Sirota","College of Humanities and Social Sciences","History","","False","2","27","#CC79A7","False",""
"mvramire","Melissa Ramirez","College of Sciences","Biological Sciences","","False","3","25","#009E73","False",""
"yencho","Craig Yencho","College of Agriculture and Life Sciences","Horticultural Science","","False","3","109","#E69F00","False",""
"ranji","Ranji Ranjithan","College of Engineering","Civil, Construction and Environmental Engineering","","False","5","66","#0072B2","False",""
"aecarso2","Ashley Brown","College of Engineering","Biomedical Engineering","","False","3","103","#0072B2","False",""
"dbeggles","David Eggleston","College of Sciences","Marine, Earth, and Atmospheric Sciences","","False","2","70","#009E73","False",""
"odvelev","Orlin Velev","College of Engineering","Chemical and Biomolecular Engineering","","False","13","202","#0072B2","False",""
"dpapp","David Papp","College of Sciences","Mathematics","","False","4","41","#009E73","False",""
"lmwidman","Laura Widman","College of Humanities and Social Sciences","Psychology","","False","3","102","#CC79A7","False",""
"svenkat4","Suresh Venkatesh","College of Engineering","Electrical and Computer Engineering","","False","1","45","#0072B2","False",""
"mwking2","Martin King","Wilson College of Textiles","Textile Engineering, Chemistry and Science","","False","3","72","#1ABC9C","False",""
"xpeng5","Xinxia Peng","College of Veterinary Medicine","Molecular Biomedical Sciences","","False","1","60","#56B4E9","False",""
"bnbakalo","Bojko Bakalov","College of Sciences","Mathematics","","False","1","30","#009E73","False",""
"lawilli3","Laurie Williams","College of Engineering","Computer Science","","False","6","101","#0072B2","False",""
"mhenrik","Michala de Linde Henriksen","College of Veterinary Medicine","Clinical Sciences","","False","2","57","#56B4E9","False",""
"jgrimes","Jesse Grimes","College of Agriculture and Life Sciences","Prestage Department of Poultry Science","","False","7","62","#E69F00","False",""
"lclove","Lydia Love","College of Veterinary Medicine","Molecular Biomedical Sciences","","False","1","18","#56B4E9","False",""
"mtang8","Minh Tang","College of Sciences","Statistics","","False","7","57","#009E73","False",""
"nbbandil","Nonoy Bandillo","College of Agriculture and Life Sciences","Crop and Soil Sciences","","False","2","47","#E69F00","False",""
"cxu24","Cheryl Xu","College of Engineering","Mechanical and Aerospace Engineering","","False","5","90","#0072B2","False",""
"ekemahl","Eda Kemahlioglu-Ziya","Poole College of Management","Information Technology, Analytics, & Operations","","False","2","16","#F0E442","False",""
"jmalonso","Jose Alonso Bellver","College of Agriculture and Life Sciences","Plant and Microbial Biology","","False","6","72","#E69F00","False",""
"dambaras","David Ambaras","College of Humanities and Social Sciences","History","","False","1","17","#CC79A7","False",""
"jftu","Juei Tu","College of Engineering","Mechanical and Aerospace Engineering","","False","1","23","#0072B2","False",""
"franzen","Stefan Franzen","College of Sciences","Chemistry","","False","10","129","#009E73","False",""
"kjpeters","Kara Peters","College of Engineering","Engineering Research","","False","11","157","#0072B2","False",""
"mnavramo","Maria Avramova","College of Engineering","Nuclear Engineering","","False","6","85","#0072B2","False",""
"eatorre3","Emmanuel Torres Quezada","College of Agriculture and Life Sciences","Horticultural Science","","False","1","20","#E69F00","False",""
"bjchapma","Benjamin Chapman","College of Agriculture and Life Sciences","Agricultural and Human Sciences","","False","1","45","#E69F00","False",""
"btoconno","Brendan O'Connor","College of Engineering","Mechanical and Aerospace Engineering","","False","1","87","#0072B2","False",""
"rashirwa","Rohan Shirwaiker","College of Engineering","Edward P. Fitts Department of Industrial & Systems Engineering","","False","3","55","#0072B2","False",""
"aismirno","Alexej Smirnov","College of Sciences","Chemistry","","False","7","127","#009E73","False",""
"wchang6","Wei-Chen Chang","College of Sciences","Chemistry","","False","6","76","#009E73","False",""
"bwatson","Benjamin Watson","College of Engineering","Computer Science","","False","1","22","#0072B2","False",""
"tagates","Terry Gates","College of Sciences","Biological Sciences","","False","1","19","#009E73","False",""
"jtsuji","Jun Ninomiya-Tsuji","College of Sciences","Biological Sciences","","False","2","52","#009E73","False",""
"nwising","Nina Balke","College of Engineering","Materials Science and Engineering","","False","10","143","#0072B2","False",""
"amelsha","Ahmed El-Shafei","Wilson College of Textiles","Textile Engineering, Chemistry and Science","","False","9","134","#1ABC9C","False",""
"amjohns2","Amy Johnson","College of Agriculture and Life Sciences","Crop and Soil Sciences","","False","1","10","#E69F00","False",""
"smankad","Shawn Mankad","Poole College of Management","Information Technology, Analytics, & Operations","","False","1","17","#F0E442","False",""
"kameikle","Kelly Meiklejohn","College of Veterinary Medicine","Population Health and Pathobiology","","False","5","46","#56B4E9","False",""
"drotenb","Dorith Rotenberg","College of Agriculture and Life Sciences","Entomology and Plant Pathology","","False","2","60","#E69F00","False",""
"tnguye13","Tien Khai Nguyen","College of Sciences","Mathematics","","False","4","45","#009E73","False",""
"nsharm23","Nitin Sharma","College of Engineering","Biomedical Engineering","","False","5","125","#0072B2","False",""
"falexal","Alex Albert","College of Engineering","Civil, Construction and Environmental Engineering","","False","2","57","#0072B2","False",""
"shall5","Steven Hall","College of Agriculture and Life Sciences","Biological and Agricultural Engineering","","False","1","42","#E69F00","False",""
"dklittle","Deborah Littlejohn","College of Design","Graphic Design & Industrial Design","","False","1","3","#E74C3C","False",""
"lalucia","Lucian Lucia","College of Natural Resources","Forest Biomaterials","","False","9","313","#9B59B6","False",""
"sthakur","Siddhartha Thakur","College of Veterinary Medicine","Population Health and Pathobiology","","False","4","100","#56B4E9","False",""
"dvashae","Daryoosh Vashaee","College of Engineering","Electrical and Computer Engineering","","False","27","210","#0072B2","False",""
"agupta1","Abhinav Gupta","College of Engineering","Civil, Construction and Environmental Engineering","","False","2","67","#0072B2","False",""
"aalexan3","Alen Alexanderian","College of Sciences","Mathematics","","False","3","48","#009E73","False",""
"hubbe","Martin Hubbe","College of Natural Resources","Forest Biomaterials","","False","10","137","#9B59B6","False",""
"jsking5","John King","College of Natural Resources","Forestry and Environmental Resources","","False","5","102","#9B59B6","False",""
"rbarran","Rodolphe Barrangou","College of Agriculture and Life Sciences","Food, Bioprocessing, and Nutrition Sciences","","False","20","237","#E69F00","False",""
"jsstoneb","Jeffrey Stonebraker","Poole College of Management","Information Technology, Analytics, & Operations","","False","2","32","#F0E442","False",""
"asaibab","Arvind Krishna Saibaba","College of Sciences","Mathematics","","False","2","52","#009E73","False",""
"lmclaug2","Levi McLaughlin","College of Humanities and Social Sciences","Philosophy and Religious Studies","","False","2","34","#CC79A7","False",""
"bejacks2","Brian Jackson","College of Agriculture and Life Sciences","Horticultural Science","","False","6","48","#E69F00","False",""
"rsazdan","Radmila Sazdanovic","College of Sciences","Mathematics","","False","2","53","#009E73","False",""
"ceg","Clifford Griffin","College of Humanities and Social Sciences","Political Science & Public Administration [in the School of Public and International Affairs]","","False","1","4","#CC79A7","False",""
"cswalke4","Christopher Walker","College of Veterinary Medicine","Molecular Biomedical Sciences","","False","1","26","#56B4E9","False",""
"aoh","Annie Oh","College of Veterinary Medicine","Clinical Sciences","","False","1","21","#56B4E9","False",""
"mbnsonwu","Maura Nsonwu","College of Humanities and Social Sciences","Social Work","","False","3","28","#CC79A7","False",""
"kmathews","Kyle Mathews","College of Veterinary Medicine","Clinical Sciences","","False","3","66","#56B4E9","False",""
"kbflores","Kevin Flores","College of Sciences","Mathematics","","False","4","42","#009E73","False",""
"astaicu","Ana-Maria Staicu","College of Sciences","Statistics","","False","2","68","#009E73","False",""
"slvaden","Shelly Vaden","College of Veterinary Medicine","Clinical Sciences","","False","7","84","#56B4E9","False",""
"cproulx","Caroline Proulx","College of Sciences","Chemistry","","False","2","42","#009E73","False",""
"bkgoodwi","Barry Goodwin","College of Agriculture and Life Sciences","Agricultural and Resource Economics","","False","6","76","#E69F00","False",""
"ksaul","Katherine Saul","College of Engineering","Mechanical and Aerospace Engineering","","False","4","76","#0072B2","False",""
"mjlewis","Melissa Lewis","College of Veterinary Medicine","Clinical Sciences","","False","2","55","#56B4E9","False",""
"rbhayes","Robert Hayes","College of Engineering","Nuclear Engineering","","False","1","61","#0072B2","False",""
"skmishra","Santosh Mishra","College of Veterinary Medicine","Molecular Biomedical Sciences","","False","2","35","#56B4E9","False",""
"vmbakerr","Michelle Russell","College of Humanities and Social Sciences","Psychology","","False","1","14","#CC79A7","False",""
"tprange","Timo Prange","College of Veterinary Medicine","Clinical Sciences","","False","2","34","#56B4E9","False",""
"spontak","Richard Spontak","College of Engineering","Chemical and Biomolecular Engineering","","False","4","144","#0072B2","False",""
"gbyrd","Greg Byrd","College of Engineering","Electrical and Computer Engineering","","False","2","53","#0072B2","False",""
"bmrao","Balaji Rao","College of Engineering","Chemical and Biomolecular Engineering","","False","3","67","#0072B2","False",""
"mdlorenz","Marce Lorenzen","College of Agriculture and Life Sciences","Entomology and Plant Pathology","","False","1","49","#E69F00","False",""
"ksmulvey","Kelly Lynn Mulvey","College of Humanities and Social Sciences","Psychology","","False","3","138","#CC79A7","False",""
"jabruce2","Jackie Bruce","College of Agriculture and Life Sciences","Agricultural and Human Sciences","","False","1","10","#E69F00","False",""
"esmoney","Eric Money","College of Natural Resources","Center for Geospatial Analytics","","False","2","15","#9B59B6","False",""
"erbrook4","Eric Brooks","College of Veterinary Medicine","Molecular Biomedical Sciences","","False","1","15","#56B4E9","False",""
"mbedward","Michael Edwards","College of Natural Resources","Parks, Recreation and Tourism Management","","False","4","57","#9B59B6","False",""
"hdwester","Hans Westermeyer","College of Veterinary Medicine","Clinical Sciences","","False","1","43","#56B4E9","False",""
"rcrespo","Rocio Crespo","College of Veterinary Medicine","Population Health and Pathobiology","","False","3","64","#56B4E9","False",""
"vgcarraw","Virginia Stage","College of Agriculture and Life Sciences","Agricultural and Human Sciences","","False","5","60","#E69F00","False",""
"kbchen2","Karen Chen","College of Engineering","Edward P. Fitts Department of Industrial & Systems Engineering","","False","2","46","#0072B2","False",""
"akemper","Lex Kemper","College of Sciences","College of Sciences Administration","","False","10","125","#009E73","False",""
"scshanno","Steven Shannon","College of Engineering","Nuclear Engineering","","False","2","56","#0072B2","False",""
"arellis","Alan Ellis","College of Humanities and Social Sciences","Social Work","","False","6","72","#CC79A7","False",""
"nmatsud","Noboru Matsuda","College of Engineering","Computer Science","","False","2","34","#0072B2","False",""
"drsheehy","Donald Sheehy","College of Engineering","Computer Science","","False","4","29","#0072B2","False",""
"oaharrys","Ola Lars Harrysson","College of Engineering","Edward P. Fitts Department of Industrial & Systems Engineering","","False","1","61","#0072B2","False",""
"jcmichno","Jim Michnowicz","College of Humanities and Social Sciences","World Languages and Cultures","","False","1","22","#CC79A7","False",""
"fldelosr","Francis de los Reyes","College of Engineering","Civil, Construction and Environmental Engineering","","False","5","93","#0072B2","False",""
"lgrace2","Landon Grace","College of Engineering","Mechanical and Aerospace Engineering","","False","2","36","#0072B2","False",""
"kamyers2","Kelly Umstead","College of Design","Graphic Design & Industrial Design","","False","1","16","#E74C3C","False",""
"cjmattin","Carolyn Mattingly","College of Sciences","Biological Sciences","","False","2","59","#009E73","False",""
"macubeta","Marc Cubeta","College of Agriculture and Life Sciences","Entomology and Plant Pathology","","False","6","64","#E69F00","False",""
"mtulbure","Mirela Tulbure","College of Natural Resources","Forestry and Environmental Resources","","False","3","55","#9B59B6","False",""
"gefernan","Gina Fernandez","College of Agriculture and Life Sciences","Horticultural Science","","False","4","48","#E69F00","False",""
"candice","Ioannis Viniotis","College of Engineering","Electrical and Computer Engineering","","False","1","23","#0072B2","False",""
"sbhatta4","Subhashish Bhattacharya","College of Engineering","Electrical and Computer Engineering","","False","43","632","#0072B2","False",""
"lkhanley","Linda Hanley-Bowdoin","College of Agriculture and Life Sciences","Plant and Microbial Biology","","False","2","54","#E69F00","False",""
"ejakubi","Elena Jakubikova","College of Sciences","Chemistry","","False","4","85","#009E73","False",""
"jlswann","Julie Swann","College of Engineering","Edward P. Fitts Department of Industrial & Systems Engineering","","False","6","100","#0072B2","False",""
"dbdoughe","Daniel Dougherty","College of Sciences","Physics","","False","5","70","#009E73","False",""
"jmbradl5","Justin Bradley","College of Engineering","Computer Science","","False","2","50","#0072B2","False",""
"sesuter","Steven Suter","College of Veterinary Medicine","Clinical Sciences","","False","6","52","#56B4E9","False",""
"sflim","Shuang Fang Lim","College of Sciences","Physics","","False","1","22","#009E73","False",""
"iperera","Imara Perera","College of Agriculture and Life Sciences","Plant and Microbial Biology","","False","3","33","#E69F00","False",""
"jjrice","Jacelyn Rice-Boayue","College of Engineering","Civil, Construction and Environmental Engineering","","False","1","15","#0072B2","False",""
"szgurbuz","Sevgi Gurbuz","College of Engineering","Electrical and Computer Engineering","","False","7","125","#0072B2","False",""
"mlcrowle","Martha Crowley","College of Humanities and Social Sciences","Sociology and Anthropology","","False","3","14","#CC79A7","False",""
"ericro","Eric Rotenberg","College of Engineering","Electrical and Computer Engineering","","False","3","39","#0072B2","False",""
"rdewey","Ralph Dewey","College of Agriculture and Life Sciences","Crop and Soil Sciences","","False","4","37","#E69F00","False",""
"xie","Lian Xie","College of Sciences","Marine, Earth, and Atmospheric Sciences","","False","8","78","#009E73","False",""
"pcjordan","Paige Luck","College of Agriculture and Life Sciences","Food, Bioprocessing, and Nutrition Sciences","","False","1","11","#E69F00","False",""
"gsseiler","Gabriela Seiler","College of Veterinary Medicine","Molecular Biomedical Sciences","","False","2","36","#56B4E9","False",""
"jallen","Jonathan Allen","College of Agriculture and Life Sciences","Food, Bioprocessing, and Nutrition Sciences","","False","1","17","#E69F00","False",""
"sdcarson","Sue Carson","College of Agriculture and Life Sciences","Plant and Microbial Biology","","False","2","19","#E69F00","False",""
"sptou","Sandra Tou","College of Veterinary Medicine","Clinical Sciences","","False","2","30","#56B4E9","False",""
"aeroglu","Abdulkerim Eroglu","College of Agriculture and Life Sciences","Kannapolis Research","","False","1","24","#E69F00","False",""
"wiley","Steve Wiley","College of Humanities and Social Sciences","Communication","","False","1","9","#CC79A7","False",""
"drasmus","David Rasmussen","College of Agriculture and Life Sciences","Entomology and Plant Pathology","","False","1","57","#E69F00","False",""
"hall","Carol Hall","College of Engineering","Chemical and Biomolecular Engineering","","False","5","152","#0072B2","False",""
"jbearp","Julie Earp","Poole College of Management","Information Technology, Analytics, & Operations","","False","1","14","#F0E442","False",""
"mrodrig","Marcelo Rodriguez","College of Veterinary Medicine","Molecular Biomedical Sciences","","False","1","16","#56B4E9","False",""
"aybozkur","Alper Bozkurt","College of Engineering","Electrical and Computer Engineering","","False","6","122","#0072B2","False",""
"techekk","Tarek Echekki","College of Engineering","Mechanical and Aerospace Engineering","","False","3","72","#0072B2","False",""
"wasandov","William Sandoval","College of Education","Science, Technology, Engineering, & Mathematics Education","","False","1","33","#D55E00","False",""
"arbinder","Andy Binder","College of Humanities and Social Sciences","Communication","","False","1","25","#CC79A7","False",""
"sghosh2","Sujit Ghosh","College of Sciences","Statistics","","False","5","118","#009E73","False",""
"kesaker","Korinn Saker","College of Veterinary Medicine","College of Veterinary Medicine Administration","","False","1","15","#56B4E9","False",""
"tfang2","Tiegang Fang","College of Engineering","Mechanical and Aerospace Engineering","","False","7","163","#0072B2","False",""
"wyuan2","Wenqiao Yuan","College of Agriculture and Life Sciences","Biological and Agricultural Engineering","","False","5","73","#E69F00","False",""
"teshrive","Thomas Shriver","College of Humanities and Social Sciences","Sociology and Anthropology","","False","1","60","#CC79A7","False",""
"plmarsha","Patricia Marshall","College of Education","Teacher Education and Learning Sciences","","False","1","12","#D55E00","False",""
"rjreardo","Robert Reardon","College of Humanities and Social Sciences","Political Science & Public Administration [in the School of Public and International Affairs]","","False","1","6","#CC79A7","False",""
"kaboys","Kathryn Boys","College of Agriculture and Life Sciences","Agricultural and Resource Economics","","False","3","33","#E69F00","False",""
"blondin","John Blondin","College of Sciences","Physics","","False","6","46","#009E73","False",""
"apmazzol","Andre Mazzoleni","College of Engineering","Mechanical and Aerospace Engineering","","False","5","60","#0072B2","False",""
"rleon","Ramon Leon Gonzalez","College of Agriculture and Life Sciences","Crop and Soil Sciences","","False","3","170","#E69F00","False",""
"jbbarcen","Jose Bruno-Barcena","College of Agriculture and Life Sciences","Plant and Microbial Biology","","False","3","42","#E69F00","False",""
"elleitho","Lonnie Leithold","College of Sciences","Marine, Earth, and Atmospheric Sciences","","False","2","11","#009E73","False",""
"dbrown","Dennis Brown","College of Agriculture and Life Sciences","Molecular and Structural Biochemistry","","False","2","30","#E69F00","False",""
"rouskas","Georgios Rouskas","College of Engineering","Computer Science","","False","2","89","#0072B2","False",""
"seyuter","Sandra Yuter","College of Sciences","Marine, Earth, and Atmospheric Sciences","","False","7","71","#009E73","False",""
"dxie","Deyu Xie","College of Agriculture and Life Sciences","Plant and Microbial Biology","","False","3","98","#E69F00","False",""
"rrunocic","Raymond Unocic","College of Engineering","Materials Science and Engineering","","False","10","209","#0072B2","False",""
"godwin","John Godwin","College of Sciences","Biological Sciences","","False","4","52","#009E73","False",""
"kvpierce","Kursten Pierce","College of Veterinary Medicine","Clinical Sciences","","False","1","24","#56B4E9","False",""
"krgross","Kevin Gross","College of Sciences","Statistics","","False","3","51","#009E73","False",""
"dcmuddim","David Muddiman","College of Sciences","Chemistry","","False","13","307","#009E73","False",""
"leung","Yu-Fai Leung","College of Natural Resources","Parks, Recreation and Tourism Management","","False","2","67","#9B59B6","False",""
"mtanigu","Masahiko Taniguchi","College of Sciences","Chemistry","","False","5","111","#009E73","False",""
"rbrose2","Bob Rose","College of Agriculture and Life Sciences","Molecular and Structural Biochemistry","","False","1","17","#E69F00","False",""
"tzagenc","Tom Zagenczyk","Poole College of Management","Management, Innovation and Entrepreneurship","","False","3","65","#F0E442","False",""
"kledmist","Keith Edmisten","College of Agriculture and Life Sciences","Crop and Soil Sciences","","False","3","17","#E69F00","False",""
"iawilli3","Ian Williamson","College of Veterinary Medicine","Molecular Biomedical Sciences","","False","1","7","#56B4E9","False",""
"kogan","Kemafor Ogan","College of Engineering","Computer Science","","False","4","33","#0072B2","False",""
"jkmillha","John Millhauser","College of Humanities and Social Sciences","Sociology and Anthropology","","False","2","26","#CC79A7","False",""
"hding","Huiling Ding","College of Humanities and Social Sciences","English","","False","1","16","#CC79A7","False",""
"mbryant","Matthew Bryant","College of Engineering","Mechanical and Aerospace Engineering","","False","5","130","#0072B2","False",""
"ajbirken","Adam Birkenheuer","College of Veterinary Medicine","Clinical Sciences","","False","5","97","#56B4E9","False",""
"efrissma","Emilie Rissman","College of Sciences","Biological Sciences","","False","5","47","#009E73","False",""
"jemeitze","John Meitzen","College of Sciences","Biological Sciences","","False","2","55","#009E73","False",""
"jjpawlak","Joel Pawlak","College of Natural Resources","Forest Biomaterials","","False","2","77","#9B59B6","False",""
"wbuhler","Wayne Buhler","College of Agriculture and Life Sciences","Horticultural Science","","False","1","10","#E69F00","False",""
"ackiassa","Corey Kiassat","College of Engineering","Edward P. Fitts Department of Industrial & Systems Engineering","","False","2","9","#0072B2","False",""
"wguezas","Wesley Klewerton Guez Assuncao","College of Engineering","Computer Science","","False","4","113","#0072B2","False",""
"talong","Terri Long","College of Agriculture and Life Sciences","Plant and Microbial Biology","","False","2","38","#E69F00","False",""
"wlu2","Wenchang Lu","College of Sciences","Physics","","False","1","51","#009E73","False",""
"iabolotn","Igor Bolotnov","College of Engineering","Nuclear Engineering","","False","2","64","#0072B2","False",""
"yxiao34","Yi Xiao","College of Sciences","Chemistry","","False","2","83","#009E73","False",""
"jbpost2","Justin Post","College of Sciences","Statistics","","False","2","3","#009E73","False",""
"jcbonner","James Bonner","College of Sciences","Biological Sciences","","False","5","48","#009E73","False",""
"jjohns24","Jeremiah Johnson","College of Engineering","Civil, Construction and Environmental Engineering","","False","1","69","#0072B2","False",""
"jmari","Jorge Mari","College of Humanities and Social Sciences","World Languages and Cultures","","False","2","7","#CC79A7","False",""
"impeszle","Ilona Peszlen","College of Natural Resources","Forest Biomaterials","","False","4","31","#9B59B6","False",""
"jlburne5","Jennifer Burnette","College of Humanities and Social Sciences","Psychology","","False","5","88","#CC79A7","False",""
"rjb","Russell Borski","College of Sciences","Biological Sciences","","False","6","51","#009E73","False",""
"smfergu2","Scott Ferguson","College of Engineering","Mechanical and Aerospace Engineering","","False","7","49","#0072B2","False",""
"xxu","Xu Xu","College of Engineering","Edward P. Fitts Department of Industrial & Systems Engineering","","False","4","71","#0072B2","False",""
"jkmattin","John Mattingly","College of Engineering","Nuclear Engineering","","False","4","50","#0072B2","False",""
"aseyam","Abdel-Fattah Seyam","Wilson College of Textiles","Textile and Apparel, Technology and Management","","False","3","63","#1ABC9C","False",""
"acgurbuz","Ali Gurbuz","College of Engineering","Electrical and Computer Engineering","","False","9","136","#0072B2","False",""
"jredward","Jack Edwards","College of Engineering","Mechanical and Aerospace Engineering","","False","1","57","#0072B2","False",""
"lmitas","Lubos Mitas","College of Sciences","Physics","","False","4","80","#009E73","False",""
"slpigg","Stacey Pigg","College of Humanities and Social Sciences","English","","False","1","14","#CC79A7","False",""
"nkisaacs","Nathaniel Isaacson","College of Humanities and Social Sciences","World Languages and Cultures","","False","1","18","#CC79A7","False",""
"mvoynov","Maxim Voynov","College of Sciences","Chemistry","","False","3","45","#009E73","False",""
"rshamey","Renzo Shamey","Wilson College of Textiles","Textile Engineering, Chemistry and Science","","False","4","60","#1ABC9C","False",""
"vpaneja","Viney Aneja","College of Sciences","Marine, Earth, and Atmospheric Sciences","","False","4","74","#009E73","False",""
