"id","name","college","dept","title","is_asst","pub_year","pub_total","color","is_cfep","cfep_cluster"
"closburn","Chris Osburn","College of Sciences","Marine, Earth, and Atmospheric Sciences","","False","3","124","#009E73","False",""
"jkuzma","Jennifer Kuzma","College of Humanities and Social Sciences","Political Science & Public Administration [in the School of Public and International Affairs]","","False","2","85","#CC79A7","False",""
"srporter","Stephen Porter","College of Education","Educational Leadership, Policy, and Human Development","","False","5","26","#D55E00","False",""
"ljunruh","Lori Unruh Snyder","College of Agriculture and Life Sciences","Crop and Soil Sciences","","False","1","10","#E69F00","False",""
"msashwel","Melissa Merrill","College of Agriculture and Life Sciences","Animal Science","","False","2","28","#E69F00","False",""
"kszagack","Kenneth Zagacki","College of Humanities and Social Sciences","Communication","","False","1","10","#CC79A7","False",""
"jfeduci","Jeremiah Feducia","College of Sciences","Chemistry","","False","2","6","#009E73","False",""
"tamaypl","Traci Lamar","Wilson College of Textiles","Textile and Apparel, Technology and Management","","False","1","7","#1ABC9C","False",""
"thlabean","Thomas LaBean","College of Engineering","Materials Science and Engineering","","False","5","57","#0072B2","False",""
"shultz","David Shultz","College of Sciences","Chemistry","","False","4","59","#009E73","False",""
"shu4","Shuijin Hu","College of Agriculture and Life Sciences","Entomology and Plant Pathology","","False","2","183","#E69F00","False",""
"hjburges","Helen Burgess","College of Humanities and Social Sciences","English","","False","1","15","#CC79A7","False",""
"yencho","Craig Yencho","College of Agriculture and Life Sciences","Horticultural Science","","False","2","109","#E69F00","False",""
"ranji","Ranji Ranjithan","College of Engineering","Civil, Construction and Environmental Engineering","","False","3","66","#0072B2","False",""
"dbeggles","David Eggleston","College of Sciences","Marine, Earth, and Atmospheric Sciences","","False","4","70","#009E73","False",""
"odvelev","Orlin Velev","College of Engineering","Chemical and Biomolecular Engineering","","False","7","202","#0072B2","False",""
"lmwidman","Laura Widman","College of Humanities and Social Sciences","Psychology","","False","1","102","#CC79A7","False",""
"mwking2","Martin King","Wilson College of Textiles","Textile Engineering, Chemistry and Science","","False","1","72","#1ABC9C","False",""
"bnbakalo","Bojko Bakalov","College of Sciences","Mathematics","","False","1","30","#009E73","False",""
"lawilli3","Laurie Williams","College of Engineering","Computer Science","","False","4","101","#0072B2","False",""
"mco","Mehmet Ozturk","College of Engineering","Electrical and Computer Engineering","","False","2","27","#0072B2","False",""
"jgrimes","Jesse Grimes","College of Agriculture and Life Sciences","Prestage Department of Poultry Science","","False","3","62","#E69F00","False",""
"mtang8","Minh Tang","College of Sciences","Statistics","","False","1","57","#009E73","False",""
"cxu24","Cheryl Xu","College of Engineering","Mechanical and Aerospace Engineering","","False","2","90","#0072B2","False",""
"jmalonso","Jose Alonso Bellver","College of Agriculture and Life Sciences","Plant and Microbial Biology","","False","7","72","#E69F00","False",""
"dambaras","David Ambaras","College of Humanities and Social Sciences","History","","False","1","17","#CC79A7","False",""
"jftu","Juei Tu","College of Engineering","Mechanical and Aerospace Engineering","","False","2","23","#0072B2","False",""
"franzen","Stefan Franzen","College of Sciences","Chemistry","","False","12","129","#009E73","False",""
"kjpeters","Kara Peters","College of Engineering","Engineering Research","","False","3","157","#0072B2","False",""
"mnavramo","Maria Avramova","College of Engineering","Nuclear Engineering","","False","1","85","#0072B2","False",""
"btoconno","Brendan O'Connor","College of Engineering","Mechanical and Aerospace Engineering","","False","2","87","#0072B2","False",""
"rashirwa","Rohan Shirwaiker","College of Engineering","Edward P. Fitts Department of Industrial & Systems Engineering","","False","2","55","#0072B2","False",""
"aismirno","Alexej Smirnov","College of Sciences","Chemistry","","False","8","127","#009E73","False",""
"bwatson","Benjamin Watson","College of Engineering","Computer Science","","False","2","22","#0072B2","False",""
"jtsuji","Jun Ninomiya-Tsuji","College of Sciences","Biological Sciences","","False","8","52","#009E73","False",""
"nwising","Nina Balke","College of Engineering","Materials Science and Engineering","","False","1","143","#0072B2","False",""
"amelsha","Ahmed El-Shafei","Wilson College of Textiles","Textile Engineering, Chemistry and Science","","False","2","134","#1ABC9C","False",""
"shgreene","Steven Greene","College of Humanities and Social Sciences","Political Science & Public Administration [in the School of Public and International Affairs]","","False","1","21","#CC79A7","False",""
"drotenb","Dorith Rotenberg","College of Agriculture and Life Sciences","Entomology and Plant Pathology","","False","1","60","#E69F00","False",""
"tnguye13","Tien Khai Nguyen","College of Sciences","Mathematics","","False","1","45","#009E73","False",""
"shall5","Steven Hall","College of Agriculture and Life Sciences","Biological and Agricultural Engineering","","False","2","42","#E69F00","False",""
"lalucia","Lucian Lucia","College of Natural Resources","Forest Biomaterials","","False","9","313","#9B59B6","False",""
"sthakur","Siddhartha Thakur","College of Veterinary Medicine","Population Health and Pathobiology","","False","3","100","#56B4E9","False",""
"dvashae","Daryoosh Vashaee","College of Engineering","Electrical and Computer Engineering","","False","5","210","#0072B2","False",""
"agupta1","Abhinav Gupta","College of Engineering","Civil, Construction and Environmental Engineering","","False","4","67","#0072B2","False",""
"hubbe","Martin Hubbe","College of Natural Resources","Forest Biomaterials","","False","8","137","#9B59B6","False",""
"jsking5","John King","College of Natural Resources","Forestry and Environmental Resources","","False","1","102","#9B59B6","False",""
"rbarran","Rodolphe Barrangou","College of Agriculture and Life Sciences","Food, Bioprocessing, and Nutrition Sciences","","False","4","237","#E69F00","False",""
"mbnsonwu","Maura Nsonwu","College of Humanities and Social Sciences","Social Work","","False","1","28","#CC79A7","False",""
"kmathews","Kyle Mathews","College of Veterinary Medicine","Clinical Sciences","","False","3","66","#56B4E9","False",""
"dhpoole","Daniel Poole","College of Agriculture and Life Sciences","Animal Science","","False","1","51","#E69F00","False",""
"slvaden","Shelly Vaden","College of Veterinary Medicine","Clinical Sciences","","False","1","84","#56B4E9","False",""
"nrames","Natalie Ames","College of Humanities and Social Sciences","Social Work","","False","2","13","#CC79A7","False",""
"bkgoodwi","Barry Goodwin","College of Agriculture and Life Sciences","Agricultural and Resource Economics","","False","4","76","#E69F00","False",""
"ksaul","Katherine Saul","College of Engineering","Mechanical and Aerospace Engineering","","False","3","76","#0072B2","False",""
"rbhayes","Robert Hayes","College of Engineering","Nuclear Engineering","","False","1","61","#0072B2","False",""
"skmishra","Santosh Mishra","College of Veterinary Medicine","Molecular Biomedical Sciences","","False","1","35","#56B4E9","False",""
"spontak","Richard Spontak","College of Engineering","Chemical and Biomolecular Engineering","","False","8","144","#0072B2","False",""
"gbyrd","Greg Byrd","College of Engineering","Electrical and Computer Engineering","","False","4","53","#0072B2","False",""
"bmrao","Balaji Rao","College of Engineering","Chemical and Biomolecular Engineering","","False","1","67","#0072B2","False",""
"mdlorenz","Marce Lorenzen","College of Agriculture and Life Sciences","Entomology and Plant Pathology","","False","1","49","#E69F00","False",""
"rcrespo","Rocio Crespo","College of Veterinary Medicine","Population Health and Pathobiology","","False","3","64","#56B4E9","False",""
"erbrook4","Eric Brooks","College of Veterinary Medicine","Molecular Biomedical Sciences","","False","1","15","#56B4E9","False",""
"arellis","Alan Ellis","College of Humanities and Social Sciences","Social Work","","False","1","72","#CC79A7","False",""
"drsheehy","Donald Sheehy","College of Engineering","Computer Science","","False","1","29","#0072B2","False",""
"erthomas","Erik Thomas","College of Humanities and Social Sciences","English","","False","1","15","#CC79A7","False",""
"oaharrys","Ola Lars Harrysson","College of Engineering","Edward P. Fitts Department of Industrial & Systems Engineering","","False","2","61","#0072B2","False",""
"jcmichno","Jim Michnowicz","College of Humanities and Social Sciences","World Languages and Cultures","","False","1","22","#CC79A7","False",""
"fldelosr","Francis de los Reyes","College of Engineering","Civil, Construction and Environmental Engineering","","False","3","93","#0072B2","False",""
"cjmattin","Carolyn Mattingly","College of Sciences","Biological Sciences","","False","2","59","#009E73","False",""
"macubeta","Marc Cubeta","College of Agriculture and Life Sciences","Entomology and Plant Pathology","","False","1","64","#E69F00","False",""
"gefernan","Gina Fernandez","College of Agriculture and Life Sciences","Horticultural Science","","False","1","48","#E69F00","False",""
"candice","Ioannis Viniotis","College of Engineering","Electrical and Computer Engineering","","False","3","23","#0072B2","False",""
"sbhatta4","Subhashish Bhattacharya","College of Engineering","Electrical and Computer Engineering","","False","7","632","#0072B2","False",""
"lkhanley","Linda Hanley-Bowdoin","College of Agriculture and Life Sciences","Plant and Microbial Biology","","False","2","54","#E69F00","False",""
"ejakubi","Elena Jakubikova","College of Sciences","Chemistry","","False","1","85","#009E73","False",""
"jlswann","Julie Swann","College of Engineering","Edward P. Fitts Department of Industrial & Systems Engineering","","False","3","100","#0072B2","False",""
"dbdoughe","Daniel Dougherty","College of Sciences","Physics","","False","7","70","#009E73","False",""
"sesuter","Steven Suter","College of Veterinary Medicine","Clinical Sciences","","False","1","52","#56B4E9","False",""
"iperera","Imara Perera","College of Agriculture and Life Sciences","Plant and Microbial Biology","","False","2","33","#E69F00","False",""
"ericro","Eric Rotenberg","College of Engineering","Electrical and Computer Engineering","","False","5","39","#0072B2","False",""
"rdewey","Ralph Dewey","College of Agriculture and Life Sciences","Crop and Soil Sciences","","False","1","37","#E69F00","False",""
"xie","Lian Xie","College of Sciences","Marine, Earth, and Atmospheric Sciences","","False","8","78","#009E73","False",""
"aneilso","Andrew Neilson","College of Agriculture and Life Sciences","Kannapolis Research","","False","2","122","#E69F00","False",""
"jallen","Jonathan Allen","College of Agriculture and Life Sciences","Food, Bioprocessing, and Nutrition Sciences","","False","3","17","#E69F00","False",""
"sptou","Sandra Tou","College of Veterinary Medicine","Clinical Sciences","","False","1","30","#56B4E9","False",""
"wiley","Steve Wiley","College of Humanities and Social Sciences","Communication","","False","2","9","#CC79A7","False",""
"hall","Carol Hall","College of Engineering","Chemical and Biomolecular Engineering","","False","8","152","#0072B2","False",""
"jbearp","Julie Earp","Poole College of Management","Information Technology, Analytics, & Operations","","False","2","14","#F0E442","False",""
"mrodrig","Marcelo Rodriguez","College of Veterinary Medicine","Molecular Biomedical Sciences","","False","2","16","#56B4E9","False",""
"wasandov","William Sandoval","College of Education","Science, Technology, Engineering, & Mathematics Education","","False","1","33","#D55E00","False",""
"techekk","Tarek Echekki","College of Engineering","Mechanical and Aerospace Engineering","","False","3","72","#0072B2","False",""
"sghosh2","Sujit Ghosh","College of Sciences","Statistics","","False","5","118","#009E73","False",""
"wftb","William Thompson","College of Agriculture and Life Sciences","Plant and Microbial Biology","","False","3","26","#E69F00","False",""
"tfang2","Tiegang Fang","College of Engineering","Mechanical and Aerospace Engineering","","False","3","163","#0072B2","False",""
"teshrive","Thomas Shriver","College of Humanities and Social Sciences","Sociology and Anthropology","","False","1","60","#CC79A7","False",""
"kaboys","Kathryn Boys","College of Agriculture and Life Sciences","Agricultural and Resource Economics","","False","1","33","#E69F00","False",""
"blondin","John Blondin","College of Sciences","Physics","","False","3","46","#009E73","False",""
"rleon","Ramon Leon Gonzalez","College of Agriculture and Life Sciences","Crop and Soil Sciences","","False","5","170","#E69F00","False",""
"mbreiski","Martha Burford Reiskind","College of Sciences","Biological Sciences","","False","1","31","#009E73","False",""
"jbbarcen","Jose Bruno-Barcena","College of Agriculture and Life Sciences","Plant and Microbial Biology","","False","1","42","#E69F00","False",""
"elleitho","Lonnie Leithold","College of Sciences","Marine, Earth, and Atmospheric Sciences","","False","1","11","#009E73","False",""
"dbrown","Dennis Brown","College of Agriculture and Life Sciences","Molecular and Structural Biochemistry","","False","7","30","#E69F00","False",""
"rouskas","Georgios Rouskas","College of Engineering","Computer Science","","False","5","89","#0072B2","False",""
"seyuter","Sandra Yuter","College of Sciences","Marine, Earth, and Atmospheric Sciences","","False","2","71","#009E73","False",""
"dxie","Deyu Xie","College of Agriculture and Life Sciences","Plant and Microbial Biology","","False","1","98","#E69F00","False",""
"rrunocic","Raymond Unocic","College of Engineering","Materials Science and Engineering","","False","1","209","#0072B2","False",""
"godwin","John Godwin","College of Sciences","Biological Sciences","","False","3","52","#009E73","False",""
"krgross","Kevin Gross","College of Sciences","Statistics","","False","1","51","#009E73","False",""
"dcmuddim","David Muddiman","College of Sciences","Chemistry","","False","13","307","#009E73","False",""
"mtanigu","Masahiko Taniguchi","College of Sciences","Chemistry","","False","4","111","#009E73","False",""
"tzagenc","Tom Zagenczyk","Poole College of Management","Management, Innovation and Entrepreneurship","","False","2","65","#F0E442","False",""
"kledmist","Keith Edmisten","College of Agriculture and Life Sciences","Crop and Soil Sciences","","False","1","17","#E69F00","False",""
"rjmera","Robert Mera","College of Sciences","Marine, Earth, and Atmospheric Sciences","","False","2","9","#009E73","False",""
"ajbirken","Adam Birkenheuer","College of Veterinary Medicine","Clinical Sciences","","False","5","97","#56B4E9","False",""
"efrissma","Emilie Rissman","College of Sciences","Biological Sciences","","False","3","47","#009E73","False",""
"jjpawlak","Joel Pawlak","College of Natural Resources","Forest Biomaterials","","False","6","77","#9B59B6","False",""
"wlu2","Wenchang Lu","College of Sciences","Physics","","False","2","51","#009E73","False",""
"talong","Terri Long","College of Agriculture and Life Sciences","Plant and Microbial Biology","","False","2","38","#E69F00","False",""
"yxiao34","Yi Xiao","College of Sciences","Chemistry","","False","3","83","#009E73","False",""
"jjohns24","Jeremiah Johnson","College of Engineering","Civil, Construction and Environmental Engineering","","False","4","69","#0072B2","False",""
"jlburne5","Jennifer Burnette","College of Humanities and Social Sciences","Psychology","","False","1","88","#CC79A7","False",""
"rjb","Russell Borski","College of Sciences","Biological Sciences","","False","4","51","#009E73","False",""
"lmitas","Lubos Mitas","College of Sciences","Physics","","False","4","80","#009E73","False",""
"aseyam","Abdel-Fattah Seyam","Wilson College of Textiles","Textile and Apparel, Technology and Management","","False","1","63","#1ABC9C","False",""
"acgurbuz","Ali Gurbuz","College of Engineering","Electrical and Computer Engineering","","False","9","136","#0072B2","False",""
"jredward","Jack Edwards","College of Engineering","Mechanical and Aerospace Engineering","","False","3","57","#0072B2","False",""
"fscholl","Frank Scholle","College of Sciences","Biological Sciences","","False","1","39","#009E73","False",""
"mvoynov","Maxim Voynov","College of Sciences","Chemistry","","False","1","45","#009E73","False",""
"rshamey","Renzo Shamey","Wilson College of Textiles","Textile Engineering, Chemistry and Science","","False","4","60","#1ABC9C","False",""
"vpaneja","Viney Aneja","College of Sciences","Marine, Earth, and Atmospheric Sciences","","False","9","74","#009E73","False",""
"wwang","Wenye Wang","College of Engineering","Electrical and Computer Engineering","","False","6","87","#0072B2","False",""
"coby","Coby Schal","College of Agriculture and Life Sciences","Entomology and Plant Pathology","","False","8","229","#E69F00","False",""
"rhhaefen","Roger von Haefen","College of Agriculture and Life Sciences","Agricultural and Resource Economics","","False","1","25","#E69F00","False",""
"mdrake","MaryAnne Drake","College of Agriculture and Life Sciences","Food, Bioprocessing, and Nutrition Sciences","","False","15","264","#E69F00","False",""
"aschnet","Astrid Schnetzer","College of Sciences","Marine, Earth, and Atmospheric Sciences","","False","1","45","#009E73","False",""
"gcmclaug","Gail McLaughlin","College of Sciences","Physics","","False","7","95","#009E73","False",""
"rrvatsav","Ranga Vatsavai","College of Engineering","Computer Science","","False","2","50","#0072B2","False",""
"ytsuji","Yoshiaki Tsuji","College of Sciences","Biological Sciences","","False","3","30","#009E73","False",""
"efg","Ed Gehringer","College of Engineering","Computer Science","","False","5","101","#0072B2","False",""
"llfoster","Lori Foster","College of Humanities and Social Sciences","Psychology","","False","1","41","#CC79A7","False",""
"gadfll","Greg Dawes","College of Humanities and Social Sciences","World Languages and Cultures","","False","1","2","#CC79A7","False",""
"dricket","David Ricketts","College of Engineering","Electrical and Computer Engineering","","False","5","101","#0072B2","False",""
"dyeun","Do Young Eun","College of Engineering","Electrical and Computer Engineering","","False","2","41","#0072B2","False",""
"fmartin3","Florence Martin","College of Education","Teacher Education and Learning Sciences","","False","1","135","#D55E00","False",""
"rsmith","Ralph Smith","College of Sciences","Mathematics","","False","8","107","#009E73","False",""
"xzheng","Xiaoyong Zheng","College of Agriculture and Life Sciences","Agricultural and Resource Economics","","False","1","36","#E69F00","False",""
"nmnascon","Nanette Nascone-Yoder","College of Veterinary Medicine","Molecular Biomedical Sciences","","False","1","34","#56B4E9","False",""
"hstohl","Hollylynne Lee","College of Education","Science, Technology, Engineering, & Mathematics Education","","False","1","43","#D55E00","False",""
"szeng","Zhaobang Zeng","College of Agriculture and Life Sciences","Horticultural Science","","False","3","42","#E69F00","False",""
"tabirkla","Thomas Birkland","College of Humanities and Social Sciences","Political Science & Public Administration [in the School of Public and International Affairs]","","False","1","43","#CC79A7","False",""
"hong","Hoon Hong","College of Sciences","Mathematics","","False","3","53","#009E73","False",""
"dmfoster","Derek Foster","College of Veterinary Medicine","Population Health and Pathobiology","","False","1","70","#56B4E9","False",""
"lrfishe1","Loren Fisher","College of Agriculture and Life Sciences","North Carolina Agricultural Research Service","","False","1","20","#E69F00","False",""
"jflevine","Jay Levine","College of Sciences","Marine, Earth, and Atmospheric Sciences","","False","4","50","#009E73","False",""
"prwestmo","Phil Westmoreland","College of Engineering","Chemical and Biomolecular Engineering","","False","7","69","#0072B2","False",""
"rchiech","Ryan Chiechi","College of Sciences","Chemistry","","False","3","132","#009E73","False",""
"jpliu","Paul Liu","College of Sciences","Marine, Earth, and Atmospheric Sciences","","False","4","65","#009E73","False",""
"skim22","Sung Woo Kim","College of Agriculture and Life Sciences","Animal Science","","False","14","405","#E69F00","False",""
"kabush","Kimberly Bush","College of Natural Resources","Parks, Recreation and Tourism Management","","False","1","5","#9B59B6","False",""
"drbohnen","DelWayne Bohnenstiehl","College of Sciences","Marine, Earth, and Atmospheric Sciences","","False","3","79","#009E73","False",""
"gcope","William Cope","College of Agriculture and Life Sciences","Applied Ecology","","False","4","99","#E69F00","False",""
"gpcruse","Glenn Cruse","College of Veterinary Medicine","Molecular Biomedical Sciences","","False","1","51","#56B4E9","False",""
"evheugte","Eric VanHeugten","College of Agriculture and Life Sciences","Animal Science","","False","3","43","#E69F00","False",""
"jcbegeny","John Begeny","College of Humanities and Social Sciences","Psychology","","False","7","56","#CC79A7","False",""
"jdong","Jingyan Dong","College of Engineering","Edward P. Fitts Department of Industrial & Systems Engineering","","False","1","110","#0072B2","False",""
"kdaniel","Karen Daniels","College of Sciences","Physics","","False","1","105","#009E73","False",""
"jjbaryck","Joe Barycki","College of Agriculture and Life Sciences","Molecular and Structural Biochemistry","","False","2","23","#E69F00","False",""
"snassar","Sylvia Nassar","College of Education","Educational Leadership, Policy, and Human Development","","False","2","32","#D55E00","False",""
"arabiei","Afsaneh Rabiei","College of Engineering","Mechanical and Aerospace Engineering","","False","8","94","#0072B2","False",""
"hdai","Huaiyu Dai","College of Engineering","Electrical and Computer Engineering","","False","7","202","#0072B2","False",""
"dljorda2","David Jordan","College of Agriculture and Life Sciences","Crop and Soil Sciences","","False","4","177","#E69F00","False",""
"crji","Chueng Ji","College of Sciences","Physics","","False","9","116","#009E73","False",""
"jljone21","Jacob Jones","College of Engineering","Materials Science and Engineering","","False","13","315","#0072B2","False",""
"rmrejesu","Roderick Rejesus","College of Agriculture and Life Sciences","Agricultural and Resource Economics","","False","2","68","#E69F00","False",""
"sasha","Alexandra Duel-Hallen","College of Engineering","Electrical and Computer Engineering","","False","1","33","#0072B2","False",""
"warobin3","Walter Robinson","College of Sciences","Marine, Earth, and Atmospheric Sciences","","False","4","46","#009E73","False",""
"ting","Siu-Man Ting","College of Education","Educational Leadership, Policy, and Human Development","","False","1","13","#D55E00","False",""
"eshim","Eunkyoung Shim","Wilson College of Textiles","Textile Engineering, Chemistry and Science","","False","1","48","#1ABC9C","False",""
"dbbuchwa","David Buchwalter","College of Sciences","Biological Sciences","","False","1","71","#009E73","False",""
"ooralka","Omer Oralkan","College of Engineering","Electrical and Computer Engineering","","False","18","161","#0072B2","False",""
"jrbrunet","James Brunet","College of Humanities and Social Sciences","Political Science & Public Administration [in the School of Public and International Affairs]","","False","1","7","#CC79A7","False",""
"sbcraig","Bart Craig","College of Humanities and Social Sciences","Psychology","","False","1","14","#CC79A7","False",""
"cboi","Cristiana Boi","College of Engineering","Chemical and Biomolecular Engineering","","False","4","66","#0072B2","False",""
"aspnes","David Aspnes","College of Sciences","Physics","","False","3","69","#009E73","False",""
"avkuznet","Andrey Kuznetsov","College of Engineering","Mechanical and Aerospace Engineering","","False","26","283","#0072B2","False",""
"dazaharo","David Zaharoff","College of Engineering","Biomedical Engineering","","False","5","48","#0072B2","False",""
"mdschulm","Michael Schulman","College of Agriculture and Life Sciences","Agricultural and Human Sciences","","False","1","23","#E69F00","False",""
"tranney","Thomas Ranney","College of Agriculture and Life Sciences","Horticultural Science","","False","2","48","#E69F00","False",""
"iakogan","Irina Kogan","College of Sciences","Mathematics","","False","1","22","#009E73","False",""
"king","Russell King","College of Engineering","Edward P. Fitts Department of Industrial & Systems Engineering","","False","2","35","#0072B2","False",""
"dofreyte","Donald Freytes","College of Engineering","Biomedical Engineering","","False","1","49","#0072B2","False",""
"sghosal","Subhashis Ghoshal","College of Sciences","Statistics","","False","3","51","#009E73","False",""
"mkang2","Min Kang","College of Sciences","Mathematics","","False","1","9","#009E73","False",""
"reirwin","Rebecca Irwin","College of Agriculture and Life Sciences","Applied Ecology","","False","3","135","#E69F00","False",""
"njolby","Natasha Olby","College of Veterinary Medicine","Clinical Sciences","","False","5","179","#56B4E9","False",""
"cdguillu","Christophe Guilluy","College of Veterinary Medicine","Molecular Biomedical Sciences","","False","3","27","#56B4E9","False",""
"mmbooker","Matthew Booker","College of Humanities and Social Sciences","History","","False","1","17","#CC79A7","False",""
"knivanov","Kostadin Ivanov","College of Engineering","Nuclear Engineering","","False","12","107","#0072B2","False",""
"laramir2","Alonso Ramirez","College of Agriculture and Life Sciences","Applied Ecology","","False","4","93","#E69F00","False",""
"fisik","Fikret Isik","College of Natural Resources","Forestry and Environmental Resources","","False","1","90","#9B59B6","False",""
"yuan","Fuh-Gwo Yuan","College of Engineering","Mechanical and Aerospace Engineering","","False","1","153","#0072B2","False",""
"atbliksl","Anthony Blikslager","College of Veterinary Medicine","College of Veterinary Medicine Administration","","False","15","210","#56B4E9","False",""
"ipsen","Ilse Ipsen","College of Sciences","Mathematics","","False","7","64","#009E73","False",""
"pdumbach","Paul Umbach","College of Education","Educational Leadership, Policy, and Human Development","","False","7","24","#D55E00","False",""
"dlirving","Douglas Irving","College of Engineering","Materials Science and Engineering","","False","5","81","#0072B2","False",""
"davidian","Marie Davidian","College of Sciences","Statistics","","False","4","85","#009E73","False",""
"fedkiw","Peter Fedkiw","College of Engineering","Chemical and Biomolecular Engineering","","False","4","43","#0072B2","False",""
"fbreid","Frederick Breidt","College of Agriculture and Life Sciences","Food, Bioprocessing, and Nutrition Sciences","","False","7","47","#E69F00","False",""
"jahipp","Aaron Hipp","College of Natural Resources","Parks, Recreation and Tourism Management","","False","1","148","#9B59B6","False",""
"swking","Stacy Wood","Poole College of Management","Marketing","","False","1","24","#F0E442","False",""
"lezanno","Lindsay Zanno","College of Sciences","Biological Sciences","","False","1","77","#009E73","False",""
"mgerard","Mathew Gerard","College of Veterinary Medicine","Molecular Biomedical Sciences","","False","2","16","#56B4E9","False",""
"lacraig","Lee Craig","Poole College of Management","Economics","","False","1","23","#F0E442","False",""
"jmhaugh","Jason Haugh","College of Engineering","Chemical and Biomolecular Engineering","","False","4","72","#0072B2","False",""
"jcollazo","Jaime Collazo","College of Agriculture and Life Sciences","Applied Ecology","","False","3","75","#E69F00","False",""
"agdean","Alexander Dean","College of Engineering","Electrical and Computer Engineering","","False","2","23","#0072B2","False",""
"munsal","Mithat Unsal","College of Sciences","Physics","","False","2","60","#009E73","False",""
"rjschwar","Roy Schwartzman","College of Humanities and Social Sciences","Communication","","False","1","17","#CC79A7","False",""
"bejin","Byoungho Jin","Wilson College of Textiles","Textile and Apparel, Technology and Management","","False","3","111","#1ABC9C","False",""
"cbgorman","Christopher Gorman","College of Sciences","Chemistry","","False","3","45","#009E73","False",""
"gblank","Gary Blank","College of Natural Resources","Forestry and Environmental Resources","","False","1","8","#9B59B6","False",""
"ajplanch","Antonio Planchart","College of Sciences","Biological Sciences","","False","1","29","#009E73","False",""
"lacartee","Lianne Cartee","College of Engineering","Biomedical Engineering","","False","2","8","#0072B2","False",""
