"id","name","college","dept","title","is_asst","pub_year","pub_total","color","is_cfep","cfep_cluster"
"jggayles","Joy Gayles","College of Education","Educational Leadership, Policy, and Human Development","","False","3","25","#D55E00","False",""
"lester","James Lester","College of Engineering","Computer Science","","False","6","150","#0072B2","False",""
"xjiang5","Xiaoning Jiang","College of Engineering","Mechanical and Aerospace Engineering","","False","8","372","#0072B2","False",""
"cuomo","Jerome Cuomo","College of Engineering","Materials Science and Engineering","","False","1","5","#0072B2","False",""
"kaltofen","Erich Kaltofen","College of Sciences","Mathematics","","False","3","61","#009E73","False",""
"makittle","Meagan Kittle Autry","College of Engineering","Civil, Construction and Environmental Engineering","","False","1","7","#0072B2","False",""
"jbudhat","Januka Budhathoki Uprety","Wilson College of Textiles","Textile Engineering, Chemistry and Science","","False","2","38","#1ABC9C","False",""
"pmperkin","Penelope Perkins-Veazie","College of Agriculture and Life Sciences","Horticultural Science","","False","2","110","#E69F00","False",""
"kdgriege","Khara Grieger","College of Agriculture and Life Sciences","Applied Ecology","","False","2","76","#E69F00","False",""
"cbcoope3","Caren Cooper","College of Natural Resources","Forestry and Environmental Resources","","False","4","87","#9B59B6","False",""
"mlila","Mary Lila","College of Agriculture and Life Sciences","Kannapolis Research","","False","10","202","#E69F00","False",""
"rgcarbon","Ruben Carbonell","College of Engineering","Golden Leaf Biomanufacturing Training and Education Center","","False","11","83","#0072B2","False",""
"rbordol","Rongmon Bordoloi","College of Sciences","Physics","","False","1","45","#009E73","False",""
"skoenig","Sebastian Koenig","College of Sciences","Physics","","False","2","46","#009E73","False",""
"hallen","Hans Hallen","College of Sciences","Physics","","False","2","58","#009E73","False",""
"sastage","Scott Stage","College of Humanities and Social Sciences","Psychology","","False","1","10","#CC79A7","False",""
"jmgray2","Josh Gray","College of Natural Resources","Forestry and Environmental Resources","","False","1","47","#9B59B6","False",""
"bgilger","Brian Gilger","College of Veterinary Medicine","Clinical Sciences","","False","8","162","#56B4E9","False",""
"bbcutts","Bethany Cutts","College of Natural Resources","Parks, Recreation and Tourism Management","","False","3","55","#9B59B6","False",""
"mdwalker","Mark Walker","Poole College of Management","Finance","","False","1","15","#F0E442","False",""
"sepratt2","Shannon Phillips","College of Agriculture and Life Sciences","Animal Science","","False","1","53","#E69F00","False",""
"apgriesh","Andrew Grieshop","College of Engineering","Civil, Construction and Environmental Engineering","","False","3","67","#0072B2","False",""
"fedens","Frank Edens","College of Agriculture and Life Sciences","Prestage Department of Poultry Science","","False","2","16","#E69F00","False",""
"rfguerre","Rafael Guerrero","College of Sciences","Biological Sciences","","False","2","47","#009E73","False",""
"rjnaraya","Roger Narayan","College of Engineering","Biomedical Engineering","","False","11","288","#0072B2","False",""
"closburn","Chris Osburn","College of Sciences","Marine, Earth, and Atmospheric Sciences","","False","5","124","#009E73","False",""
"ryu5","Ruozhou Yu","College of Engineering","Computer Science","","False","2","63","#0072B2","False",""
"jmgluck","Jessica Gluck","Wilson College of Textiles","Textile Engineering, Chemistry and Science","","False","1","32","#1ABC9C","False",""
"srporter","Stephen Porter","College of Education","Educational Leadership, Policy, and Human Development","","False","1","26","#D55E00","False",""
"msashwel","Melissa Merrill","College of Agriculture and Life Sciences","Animal Science","","False","5","28","#E69F00","False",""
"msano2","Mike Sano","College of Veterinary Medicine","Molecular Biomedical Sciences","","False","2","43","#56B4E9","False",""
"clpickwo","Carrie Pickworth","College of Agriculture and Life Sciences","Animal Science","","False","1","42","#E69F00","False",""
"mpgreen2","Matthew Green","College of Sciences","Physics","","False","6","94","#009E73","False",""
"clee45","Chin Ho Lee","College of Engineering","Computer Science","","False","1","20","#0072B2","False",""
"thlabean","Thomas LaBean","College of Engineering","Materials Science and Engineering","","False","2","57","#0072B2","False",""
"shultz","David Shultz","College of Sciences","Chemistry","","False","3","59","#009E73","False",""
"shu4","Shuijin Hu","College of Agriculture and Life Sciences","Entomology and Plant Pathology","","False","2","183","#E69F00","False",""
"esfalk","Lisa Falk","College of Sciences","Marine, Earth, and Atmospheric Sciences","","False","1","5","#009E73","False",""
"mvramire","Melissa Ramirez","College of Sciences","Biological Sciences","","False","1","25","#009E73","False",""
"yencho","Craig Yencho","College of Agriculture and Life Sciences","Horticultural Science","","False","5","109","#E69F00","False",""
"ranji","Ranji Ranjithan","College of Engineering","Civil, Construction and Environmental Engineering","","False","8","66","#0072B2","False",""
"aecarso2","Ashley Brown","College of Engineering","Biomedical Engineering","","False","2","103","#0072B2","False",""
"dbeggles","David Eggleston","College of Sciences","Marine, Earth, and Atmospheric Sciences","","False","3","70","#009E73","False",""
"odvelev","Orlin Velev","College of Engineering","Chemical and Biomolecular Engineering","","False","7","202","#0072B2","False",""
"dpapp","David Papp","College of Sciences","Mathematics","","False","2","41","#009E73","False",""
"scho3","Soolyeon Cho","College of Design","College of Design Administration","","False","1","33","#E74C3C","False",""
"lmwidman","Laura Widman","College of Humanities and Social Sciences","Psychology","","False","5","102","#CC79A7","False",""
"cjhalweg","Chris Halweg","College of Sciences","Biological Sciences","","False","1","2","#009E73","False",""
"svenkat4","Suresh Venkatesh","College of Engineering","Electrical and Computer Engineering","","False","1","45","#0072B2","False",""
"xpeng5","Xinxia Peng","College of Veterinary Medicine","Molecular Biomedical Sciences","","False","3","60","#56B4E9","False",""
"bnbakalo","Bojko Bakalov","College of Sciences","Mathematics","","False","1","30","#009E73","False",""
"lawilli3","Laurie Williams","College of Engineering","Computer Science","","False","3","101","#0072B2","False",""
"mhenrik","Michala de Linde Henriksen","College of Veterinary Medicine","Clinical Sciences","","False","3","57","#56B4E9","False",""
"jgrimes","Jesse Grimes","College of Agriculture and Life Sciences","Prestage Department of Poultry Science","","False","1","62","#E69F00","False",""
"mtang8","Minh Tang","College of Sciences","Statistics","","False","4","57","#009E73","False",""
"cxu24","Cheryl Xu","College of Engineering","Mechanical and Aerospace Engineering","","False","2","90","#0072B2","False",""
"msharar","Mahmoud Sharara","College of Agriculture and Life Sciences","Biological and Agricultural Engineering","","False","2","30","#E69F00","False",""
"jmalonso","Jose Alonso Bellver","College of Agriculture and Life Sciences","Plant and Microbial Biology","","False","2","72","#E69F00","False",""
"skrhea","Sarah Rhea","College of Veterinary Medicine","Population Health and Pathobiology","","False","1","33","#56B4E9","False",""
"mnavramo","Maria Avramova","College of Engineering","Nuclear Engineering","","False","1","85","#0072B2","False",""
"franzen","Stefan Franzen","College of Sciences","Chemistry","","False","9","129","#009E73","False",""
"kjpeters","Kara Peters","College of Engineering","Engineering Research","","False","10","157","#0072B2","False",""
"eatorre3","Emmanuel Torres Quezada","College of Agriculture and Life Sciences","Horticultural Science","","False","1","20","#E69F00","False",""
"bjchapma","Benjamin Chapman","College of Agriculture and Life Sciences","Agricultural and Human Sciences","","False","2","45","#E69F00","False",""
"btoconno","Brendan O'Connor","College of Engineering","Mechanical and Aerospace Engineering","","False","2","87","#0072B2","False",""
"rashirwa","Rohan Shirwaiker","College of Engineering","Edward P. Fitts Department of Industrial & Systems Engineering","","False","1","55","#0072B2","False",""
"aismirno","Alexej Smirnov","College of Sciences","Chemistry","","False","5","127","#009E73","False",""
"babennet","Barbara Bennett","College of Humanities and Social Sciences","English","","False","1","2","#CC79A7","False",""
"jtsuji","Jun Ninomiya-Tsuji","College of Sciences","Biological Sciences","","False","3","52","#009E73","False",""
"mrahe","Michael Rahe","College of Veterinary Medicine","Population Health and Pathobiology","","False","1","31","#56B4E9","False",""
"amelsha","Ahmed El-Shafei","Wilson College of Textiles","Textile Engineering, Chemistry and Science","","False","9","134","#1ABC9C","False",""
"amjohns2","Amy Johnson","College of Agriculture and Life Sciences","Crop and Soil Sciences","","False","1","10","#E69F00","False",""
"nwising","Nina Balke","College of Engineering","Materials Science and Engineering","","False","9","143","#0072B2","False",""
"kameikle","Kelly Meiklejohn","College of Veterinary Medicine","Population Health and Pathobiology","","False","2","46","#56B4E9","False",""
"shgreene","Steven Greene","College of Humanities and Social Sciences","Political Science & Public Administration [in the School of Public and International Affairs]","","False","1","21","#CC79A7","False",""
"drotenb","Dorith Rotenberg","College of Agriculture and Life Sciences","Entomology and Plant Pathology","","False","4","60","#E69F00","False",""
"tnguye13","Tien Khai Nguyen","College of Sciences","Mathematics","","False","1","45","#009E73","False",""
"nsharm23","Nitin Sharma","College of Engineering","Biomedical Engineering","","False","2","125","#0072B2","False",""
"falexal","Alex Albert","College of Engineering","Civil, Construction and Environmental Engineering","","False","2","57","#0072B2","False",""
"nick","Nicholas Piggott","College of Agriculture and Life Sciences","Agricultural and Resource Economics","","False","2","5","#E69F00","False",""
"lalucia","Lucian Lucia","College of Natural Resources","Forest Biomaterials","","False","11","313","#9B59B6","False",""
"wchang6","Wei-Chen Chang","College of Sciences","Chemistry","","False","2","76","#009E73","False",""
"sthakur","Siddhartha Thakur","College of Veterinary Medicine","Population Health and Pathobiology","","False","5","100","#56B4E9","False",""
"dvashae","Daryoosh Vashaee","College of Engineering","Electrical and Computer Engineering","","False","19","210","#0072B2","False",""
"aalexan3","Alen Alexanderian","College of Sciences","Mathematics","","False","3","48","#009E73","False",""
"hubbe","Martin Hubbe","College of Natural Resources","Forest Biomaterials","","False","6","137","#9B59B6","False",""
"jsking5","John King","College of Natural Resources","Forestry and Environmental Resources","","False","10","102","#9B59B6","False",""
"rbarran","Rodolphe Barrangou","College of Agriculture and Life Sciences","Food, Bioprocessing, and Nutrition Sciences","","False","13","237","#E69F00","False",""
"daley","Dennis Daley","College of Humanities and Social Sciences","Political Science & Public Administration [in the School of Public and International Affairs]","","False","2","12","#CC79A7","False",""
"smlee4","Susanna Lee","College of Humanities and Social Sciences","History","","False","1","3","#CC79A7","False",""
"asaibab","Arvind Krishna Saibaba","College of Sciences","Mathematics","","False","2","52","#009E73","False",""
"lmclaug2","Levi McLaughlin","College of Humanities and Social Sciences","Philosophy and Religious Studies","","False","2","34","#CC79A7","False",""
"rsazdan","Radmila Sazdanovic","College of Sciences","Mathematics","","False","5","53","#009E73","False",""
"lwalker3","Lin Walker","College of Agriculture and Life Sciences","Prestage Department of Poultry Science","","False","1","15","#E69F00","False",""
"mbnsonwu","Maura Nsonwu","College of Humanities and Social Sciences","Social Work","","False","2","28","#CC79A7","False",""
"mpmarti7","Meredith Martin","College of Natural Resources","Forestry and Environmental Resources","","False","1","18","#9B59B6","False",""
"kmathews","Kyle Mathews","College of Veterinary Medicine","Clinical Sciences","","False","2","66","#56B4E9","False",""
"dhpoole","Daniel Poole","College of Agriculture and Life Sciences","Animal Science","","False","1","51","#E69F00","False",""
"kbflores","Kevin Flores","College of Sciences","Mathematics","","False","1","42","#009E73","False",""
"astaicu","Ana-Maria Staicu","College of Sciences","Statistics","","False","4","68","#009E73","False",""
"jbelmon2","Julio Monti Belmonte","College of Sciences","Physics","","False","1","29","#009E73","False",""
"slvaden","Shelly Vaden","College of Veterinary Medicine","Clinical Sciences","","False","1","84","#56B4E9","False",""
"hcui9","Hantao Cui","College of Engineering","Electrical and Computer Engineering","","False","1","70","#0072B2","False",""
"cproulx","Caroline Proulx","College of Sciences","Chemistry","","False","3","42","#009E73","False",""
"bkgoodwi","Barry Goodwin","College of Agriculture and Life Sciences","Agricultural and Resource Economics","","False","3","76","#E69F00","False",""
"ksaul","Katherine Saul","College of Engineering","Mechanical and Aerospace Engineering","","False","7","76","#0072B2","False",""
"mjlewis","Melissa Lewis","College of Veterinary Medicine","Clinical Sciences","","False","2","55","#56B4E9","False",""
"skmishra","Santosh Mishra","College of Veterinary Medicine","Molecular Biomedical Sciences","","False","2","35","#56B4E9","False",""
"spontak","Richard Spontak","College of Engineering","Chemical and Biomolecular Engineering","","False","11","144","#0072B2","False",""
"gbyrd","Greg Byrd","College of Engineering","Electrical and Computer Engineering","","False","2","53","#0072B2","False",""
"bmrao","Balaji Rao","College of Engineering","Chemical and Biomolecular Engineering","","False","6","67","#0072B2","False",""
"mdlorenz","Marce Lorenzen","College of Agriculture and Life Sciences","Entomology and Plant Pathology","","False","2","49","#E69F00","False",""
"ksmulvey","Kelly Lynn Mulvey","College of Humanities and Social Sciences","Psychology","","False","4","138","#CC79A7","False",""
"mbedward","Michael Edwards","College of Natural Resources","Parks, Recreation and Tourism Management","","False","2","57","#9B59B6","False",""
"esmoney","Eric Money","College of Natural Resources","Center for Geospatial Analytics","","False","1","15","#9B59B6","False",""
"erbrook4","Eric Brooks","College of Veterinary Medicine","Molecular Biomedical Sciences","","False","1","15","#56B4E9","False",""
"rcrespo","Rocio Crespo","College of Veterinary Medicine","Population Health and Pathobiology","","False","1","64","#56B4E9","False",""
"vgcarraw","Virginia Stage","College of Agriculture and Life Sciences","Agricultural and Human Sciences","","False","2","60","#E69F00","False",""
"kbchen2","Karen Chen","College of Engineering","Edward P. Fitts Department of Industrial & Systems Engineering","","False","1","46","#0072B2","False",""
"akemper","Lex Kemper","College of Sciences","College of Sciences Administration","","False","4","125","#009E73","False",""
"scshanno","Steven Shannon","College of Engineering","Nuclear Engineering","","False","3","56","#0072B2","False",""
"arellis","Alan Ellis","College of Humanities and Social Sciences","Social Work","","False","3","72","#CC79A7","False",""
"nmatsud","Noboru Matsuda","College of Engineering","Computer Science","","False","5","34","#0072B2","False",""
"drsheehy","Donald Sheehy","College of Engineering","Computer Science","","False","2","29","#0072B2","False",""
"amikael","Aram Mikaelyan","College of Agriculture and Life Sciences","Entomology and Plant Pathology","","False","2","37","#E69F00","False",""
"oaharrys","Ola Lars Harrysson","College of Engineering","Edward P. Fitts Department of Industrial & Systems Engineering","","False","4","61","#0072B2","False",""
"cmjones6","Corey Jones","College of Sciences","Mathematics","","False","1","40","#009E73","False",""
"jcmichno","Jim Michnowicz","College of Humanities and Social Sciences","World Languages and Cultures","","False","1","22","#CC79A7","False",""
"fldelosr","Francis de los Reyes","College of Engineering","Civil, Construction and Environmental Engineering","","False","6","93","#0072B2","False",""
"lgrace2","Landon Grace","College of Engineering","Mechanical and Aerospace Engineering","","False","1","36","#0072B2","False",""
"dvzenkov","Dmitry Zenkov","College of Sciences","Mathematics","","False","2","15","#009E73","False",""
"cjmattin","Carolyn Mattingly","College of Sciences","Biological Sciences","","False","9","59","#009E73","False",""
"macubeta","Marc Cubeta","College of Agriculture and Life Sciences","Entomology and Plant Pathology","","False","3","64","#E69F00","False",""
"mtulbure","Mirela Tulbure","College of Natural Resources","Forestry and Environmental Resources","","False","2","55","#9B59B6","False",""
"candice","Ioannis Viniotis","College of Engineering","Electrical and Computer Engineering","","False","2","23","#0072B2","False",""
"sbhatta4","Subhashish Bhattacharya","College of Engineering","Electrical and Computer Engineering","","False","34","632","#0072B2","False",""
"ejakubi","Elena Jakubikova","College of Sciences","Chemistry","","False","2","85","#009E73","False",""
"jlswann","Julie Swann","College of Engineering","Edward P. Fitts Department of Industrial & Systems Engineering","","False","5","100","#0072B2","False",""
"dbdoughe","Daniel Dougherty","College of Sciences","Physics","","False","4","70","#009E73","False",""
"jmbradl5","Justin Bradley","College of Engineering","Computer Science","","False","1","50","#0072B2","False",""
"sesuter","Steven Suter","College of Veterinary Medicine","Clinical Sciences","","False","2","52","#56B4E9","False",""
"sflim","Shuang Fang Lim","College of Sciences","Physics","","False","1","22","#009E73","False",""
"iperera","Imara Perera","College of Agriculture and Life Sciences","Plant and Microbial Biology","","False","2","33","#E69F00","False",""
"jaellis5","Jesse Ellis","Poole College of Management","Finance","","False","2","14","#F0E442","False",""
"szgurbuz","Sevgi Gurbuz","College of Engineering","Electrical and Computer Engineering","","False","4","125","#0072B2","False",""
"mlcrowle","Martha Crowley","College of Humanities and Social Sciences","Sociology and Anthropology","","False","1","14","#CC79A7","False",""
"ericro","Eric Rotenberg","College of Engineering","Electrical and Computer Engineering","","False","4","39","#0072B2","False",""
"rdewey","Ralph Dewey","College of Agriculture and Life Sciences","Crop and Soil Sciences","","False","2","37","#E69F00","False",""
"xie","Lian Xie","College of Sciences","Marine, Earth, and Atmospheric Sciences","","False","5","78","#009E73","False",""
"aneilso","Andrew Neilson","College of Agriculture and Life Sciences","Kannapolis Research","","False","1","122","#E69F00","False",""
"gsseiler","Gabriela Seiler","College of Veterinary Medicine","Molecular Biomedical Sciences","","False","1","36","#56B4E9","False",""
"jallen","Jonathan Allen","College of Agriculture and Life Sciences","Food, Bioprocessing, and Nutrition Sciences","","False","1","17","#E69F00","False",""
"sdcarson","Sue Carson","College of Agriculture and Life Sciences","Plant and Microbial Biology","","False","1","19","#E69F00","False",""
"sptou","Sandra Tou","College of Veterinary Medicine","Clinical Sciences","","False","1","30","#56B4E9","False",""
"aeroglu","Abdulkerim Eroglu","College of Agriculture and Life Sciences","Kannapolis Research","","False","2","24","#E69F00","False",""
"wiley","Steve Wiley","College of Humanities and Social Sciences","Communication","","False","1","9","#CC79A7","False",""
"hall","Carol Hall","College of Engineering","Chemical and Biomolecular Engineering","","False","3","152","#0072B2","False",""
"jbearp","Julie Earp","Poole College of Management","Information Technology, Analytics, & Operations","","False","1","14","#F0E442","False",""
"mrodrig","Marcelo Rodriguez","College of Veterinary Medicine","Molecular Biomedical Sciences","","False","1","16","#56B4E9","False",""
"aybozkur","Alper Bozkurt","College of Engineering","Electrical and Computer Engineering","","False","2","122","#0072B2","False",""
"techekk","Tarek Echekki","College of Engineering","Mechanical and Aerospace Engineering","","False","5","72","#0072B2","False",""
"wasandov","William Sandoval","College of Education","Science, Technology, Engineering, & Mathematics Education","","False","1","33","#D55E00","False",""
"arbinder","Andy Binder","College of Humanities and Social Sciences","Communication","","False","2","25","#CC79A7","False",""
"ldparks","Lisa Parks","College of Sciences","Biological Sciences","","False","1","4","#009E73","False",""
"sghosh2","Sujit Ghosh","College of Sciences","Statistics","","False","3","118","#009E73","False",""
"tfang2","Tiegang Fang","College of Engineering","Mechanical and Aerospace Engineering","","False","11","163","#0072B2","False",""
"wyuan2","Wenqiao Yuan","College of Agriculture and Life Sciences","Biological and Agricultural Engineering","","False","4","73","#E69F00","False",""
"teshrive","Thomas Shriver","College of Humanities and Social Sciences","Sociology and Anthropology","","False","4","60","#CC79A7","False",""
"blondin","John Blondin","College of Sciences","Physics","","False","4","46","#009E73","False",""
"apmazzol","Andre Mazzoleni","College of Engineering","Mechanical and Aerospace Engineering","","False","3","60","#0072B2","False",""
"rleon","Ramon Leon Gonzalez","College of Agriculture and Life Sciences","Crop and Soil Sciences","","False","2","170","#E69F00","False",""
"jbbarcen","Jose Bruno-Barcena","College of Agriculture and Life Sciences","Plant and Microbial Biology","","False","1","42","#E69F00","False",""
"elleitho","Lonnie Leithold","College of Sciences","Marine, Earth, and Atmospheric Sciences","","False","1","11","#009E73","False",""
"dbrown","Dennis Brown","College of Agriculture and Life Sciences","Molecular and Structural Biochemistry","","False","2","30","#E69F00","False",""
"rouskas","Georgios Rouskas","College of Engineering","Computer Science","","False","5","89","#0072B2","False",""
"seyuter","Sandra Yuter","College of Sciences","Marine, Earth, and Atmospheric Sciences","","False","5","71","#009E73","False",""
"dxie","Deyu Xie","College of Agriculture and Life Sciences","Plant and Microbial Biology","","False","8","98","#E69F00","False",""
"rrunocic","Raymond Unocic","College of Engineering","Materials Science and Engineering","","False","8","209","#0072B2","False",""
"godwin","John Godwin","College of Sciences","Biological Sciences","","False","5","52","#009E73","False",""
"krgross","Kevin Gross","College of Sciences","Statistics","","False","2","51","#009E73","False",""
"dcmuddim","David Muddiman","College of Sciences","Chemistry","","False","15","307","#009E73","False",""
"leung","Yu-Fai Leung","College of Natural Resources","Parks, Recreation and Tourism Management","","False","7","67","#9B59B6","False",""
"mtanigu","Masahiko Taniguchi","College of Sciences","Chemistry","","False","7","111","#009E73","False",""
"rbrose2","Bob Rose","College of Agriculture and Life Sciences","Molecular and Structural Biochemistry","","False","1","17","#E69F00","False",""
"tzagenc","Tom Zagenczyk","Poole College of Management","Management, Innovation and Entrepreneurship","","False","5","65","#F0E442","False",""
"kogan","Kemafor Ogan","College of Engineering","Computer Science","","False","4","33","#0072B2","False",""
"hding","Huiling Ding","College of Humanities and Social Sciences","English","","False","2","16","#CC79A7","False",""
"mbryant","Matthew Bryant","College of Engineering","Mechanical and Aerospace Engineering","","False","6","130","#0072B2","False",""
"ajbirken","Adam Birkenheuer","College of Veterinary Medicine","Clinical Sciences","","False","9","97","#56B4E9","False",""
"efrissma","Emilie Rissman","College of Sciences","Biological Sciences","","False","3","47","#009E73","False",""
"jemeitze","John Meitzen","College of Sciences","Biological Sciences","","False","2","55","#009E73","False",""
"jjpawlak","Joel Pawlak","College of Natural Resources","Forest Biomaterials","","False","5","77","#9B59B6","False",""
"wbuhler","Wayne Buhler","College of Agriculture and Life Sciences","Horticultural Science","","False","1","10","#E69F00","False",""
"ackiassa","Corey Kiassat","College of Engineering","Edward P. Fitts Department of Industrial & Systems Engineering","","False","1","9","#0072B2","False",""
"wguezas","Wesley Klewerton Guez Assuncao","College of Engineering","Computer Science","","False","1","113","#0072B2","False",""
"wlu2","Wenchang Lu","College of Sciences","Physics","","False","2","51","#009E73","False",""
"tadrake","Timothy Drake","College of Education","Educational Leadership, Policy, and Human Development","","False","1","28","#D55E00","False",""
"iabolotn","Igor Bolotnov","College of Engineering","Nuclear Engineering","","False","2","64","#0072B2","False",""
"yxiao34","Yi Xiao","College of Sciences","Chemistry","","False","3","83","#009E73","False",""
"jcbonner","James Bonner","College of Sciences","Biological Sciences","","False","2","48","#009E73","False",""
"jmari","Jorge Mari","College of Humanities and Social Sciences","World Languages and Cultures","","False","1","7","#CC79A7","False",""
"impeszle","Ilona Peszlen","College of Natural Resources","Forest Biomaterials","","False","3","31","#9B59B6","False",""
"cjcrosbi","Christopher Crosbie","College of Humanities and Social Sciences","English","","False","1","14","#CC79A7","False",""
"jlburne5","Jennifer Burnette","College of Humanities and Social Sciences","Psychology","","False","4","88","#CC79A7","False",""
"wjsagues","Joe Sagues","College of Agriculture and Life Sciences","Biological and Agricultural Engineering","","False","1","35","#E69F00","False",""
"rjb","Russell Borski","College of Sciences","Biological Sciences","","False","2","51","#009E73","False",""
"smfergu2","Scott Ferguson","College of Engineering","Mechanical and Aerospace Engineering","","False","1","49","#0072B2","False",""
"xxu","Xu Xu","College of Engineering","Edward P. Fitts Department of Industrial & Systems Engineering","","False","4","71","#0072B2","False",""
"jkmattin","John Mattingly","College of Engineering","Nuclear Engineering","","False","3","50","#0072B2","False",""
"aseyam","Abdel-Fattah Seyam","Wilson College of Textiles","Textile and Apparel, Technology and Management","","False","3","63","#1ABC9C","False",""
"acgurbuz","Ali Gurbuz","College of Engineering","Electrical and Computer Engineering","","False","11","136","#0072B2","False",""
"jredward","Jack Edwards","College of Engineering","Mechanical and Aerospace Engineering","","False","3","57","#0072B2","False",""
"lmitas","Lubos Mitas","College of Sciences","Physics","","False","6","80","#009E73","False",""
"slpigg","Stacey Pigg","College of Humanities and Social Sciences","English","","False","2","14","#CC79A7","False",""
"fscholl","Frank Scholle","College of Sciences","Biological Sciences","","False","1","39","#009E73","False",""
"mvoynov","Maxim Voynov","College of Sciences","Chemistry","","False","3","45","#009E73","False",""
"rshamey","Renzo Shamey","Wilson College of Textiles","Textile Engineering, Chemistry and Science","","False","5","60","#1ABC9C","False",""
"vpaneja","Viney Aneja","College of Sciences","Marine, Earth, and Atmospheric Sciences","","False","2","74","#009E73","False",""
"wwang","Wenye Wang","College of Engineering","Electrical and Computer Engineering","","False","8","87","#0072B2","False",""
"coby","Coby Schal","College of Agriculture and Life Sciences","Entomology and Plant Pathology","","False","5","229","#E69F00","False",""
"mdrake","MaryAnne Drake","College of Agriculture and Life Sciences","Food, Bioprocessing, and Nutrition Sciences","","False","12","264","#E69F00","False",""
"aschnet","Astrid Schnetzer","College of Sciences","Marine, Earth, and Atmospheric Sciences","","False","5","45","#009E73","False",""
"bsunderw","Benjamin Underwood","College of Engineering","Civil, Construction and Environmental Engineering","","False","6","175","#0072B2","False",""
"gcmclaug","Gail McLaughlin","College of Sciences","Physics","","False","6","95","#009E73","False",""
"jmdole","John Dole","College of Agriculture and Life Sciences","Horticultural Science","","False","2","81","#E69F00","False",""
"rrvatsav","Ranga Vatsavai","College of Engineering","Computer Science","","False","1","50","#0072B2","False",""
"hwsedero","Heike Inge Sederoff","College of Agriculture and Life Sciences","Plant and Microbial Biology","","False","2","48","#E69F00","False",""
"ytsuji","Yoshiaki Tsuji","College of Sciences","Biological Sciences","","False","1","30","#009E73","False",""
"efg","Ed Gehringer","College of Engineering","Computer Science","","False","5","101","#0072B2","False",""
"llfoster","Lori Foster","College of Humanities and Social Sciences","Psychology","","False","3","41","#CC79A7","False",""
"dricket","David Ricketts","College of Engineering","Electrical and Computer Engineering","","False","10","101","#0072B2","False",""
"dyeun","Do Young Eun","College of Engineering","Electrical and Computer Engineering","","False","1","41","#0072B2","False",""
"fmartin3","Florence Martin","College of Education","Teacher Education and Learning Sciences","","False","3","135","#D55E00","False",""
"rsmith","Ralph Smith","College of Sciences","Mathematics","","False","8","107","#009E73","False",""
"vdublje","Veljko Dubljevic","College of Humanities and Social Sciences","Philosophy and Religious Studies","","False","3","103","#CC79A7","False",""
"lrlarson","Lincoln Larson","College of Natural Resources","Parks, Recreation and Tourism Management","","False","3","144","#9B59B6","False",""
"xzheng","Xiaoyong Zheng","College of Agriculture and Life Sciences","Agricultural and Resource Economics","","False","2","36","#E69F00","False",""
"szeng","Zhaobang Zeng","College of Agriculture and Life Sciences","Horticultural Science","","False","4","42","#E69F00","False",""
"jlmell","Julie Mell","College of Humanities and Social Sciences","History","","False","1","7","#CC79A7","False",""
