"id","name","college","dept","title","is_asst","pub_year","pub_total","color","is_cfep","cfep_cluster"
"mcsrougi","Melissa Srougi","College of Veterinary Medicine","Molecular Biomedical Sciences","","False","1","26","#56B4E9","False",""
"mlila","Mary Lila","College of Agriculture and Life Sciences","Kannapolis Research","","False","17","202","#E69F00","False",""
"rgcarbon","Ruben Carbonell","College of Engineering","Golden Leaf Biomanufacturing Training and Education Center","","False","2","83","#0072B2","False",""
"cwong9","Chau-Wai Wong","College of Engineering","Electrical and Computer Engineering","","False","1","46","#0072B2","False",""
"rbordol","Rongmon Bordoloi","College of Sciences","Physics","","False","3","45","#009E73","False",""
"skoenig","Sebastian Koenig","College of Sciences","Physics","","False","7","46","#009E73","False",""
"hallen","Hans Hallen","College of Sciences","Physics","","False","1","58","#009E73","False",""
"sastage","Scott Stage","College of Humanities and Social Sciences","Psychology","","False","1","10","#CC79A7","False",""
"jmgray2","Josh Gray","College of Natural Resources","Forestry and Environmental Resources","","False","5","47","#9B59B6","False",""
"bgilger","Brian Gilger","College of Veterinary Medicine","Clinical Sciences","","False","10","162","#56B4E9","False",""
"bbcutts","Bethany Cutts","College of Natural Resources","Parks, Recreation and Tourism Management","","False","3","55","#9B59B6","False",""
"gxu3","Guozhou Xu","College of Agriculture and Life Sciences","Molecular and Structural Biochemistry","","False","1","10","#E69F00","False",""
"arkendal","Allison Kendall","College of Veterinary Medicine","Clinical Sciences","","False","2","18","#56B4E9","False",""
"mdwalker","Mark Walker","Poole College of Management","Finance","","False","1","15","#F0E442","False",""
"lpal","Lokendra Pal","College of Natural Resources","Forest Biomaterials","","False","14","96","#9B59B6","False",""
"apgriesh","Andrew Grieshop","College of Engineering","Civil, Construction and Environmental Engineering","","False","4","67","#0072B2","False",""
"fedens","Frank Edens","College of Agriculture and Life Sciences","Prestage Department of Poultry Science","","False","1","16","#E69F00","False",""
"rfguerre","Rafael Guerrero","College of Sciences","Biological Sciences","","False","1","47","#009E73","False",""
"rjnaraya","Roger Narayan","College of Engineering","Biomedical Engineering","","False","21","288","#0072B2","False",""
"closburn","Chris Osburn","College of Sciences","Marine, Earth, and Atmospheric Sciences","","False","13","124","#009E73","False",""
"jkuzma","Jennifer Kuzma","College of Humanities and Social Sciences","Political Science & Public Administration [in the School of Public and International Affairs]","","False","2","85","#CC79A7","False",""
"cmtherio","Casey Theriot","College of Veterinary Medicine","Population Health and Pathobiology","","False","6","63","#56B4E9","False",""
"rlcook","Rachel Cook","College of Natural Resources","Forestry and Environmental Resources","","False","11","74","#9B59B6","False",""
"ryu5","Ruozhou Yu","College of Engineering","Computer Science","","False","4","63","#0072B2","False",""
"klebert","Kim Ebert","College of Humanities and Social Sciences","Sociology and Anthropology","","False","1","21","#CC79A7","False",""
"glcomsto","Gary Comstock","College of Humanities and Social Sciences","Philosophy and Religious Studies","","False","1","42","#CC79A7","False",""
"jmgluck","Jessica Gluck","Wilson College of Textiles","Textile Engineering, Chemistry and Science","","False","2","32","#1ABC9C","False",""
"srporter","Stephen Porter","College of Education","Educational Leadership, Policy, and Human Development","","False","2","26","#D55E00","False",""
"vfscharf","Valery Scharf","College of Veterinary Medicine","Clinical Sciences","","False","8","51","#56B4E9","False",""
"oyozalti","Osman Ozaltin","College of Engineering","Edward P. Fitts Department of Industrial & Systems Engineering","","False","1","39","#0072B2","False",""
"ljunruh","Lori Unruh Snyder","College of Agriculture and Life Sciences","Crop and Soil Sciences","","False","1","10","#E69F00","False",""
"msashwel","Melissa Merrill","College of Agriculture and Life Sciences","Animal Science","","False","2","28","#E69F00","False",""
"msano2","Mike Sano","College of Veterinary Medicine","Molecular Biomedical Sciences","","False","6","43","#56B4E9","False",""
"acmyers3","Amanda Mills","Wilson College of Textiles","Textile Engineering, Chemistry and Science","","False","2","27","#1ABC9C","False",""
"jkuzens","John Kuzenski","Poole College of Management","Management, Innovation and Entrepreneurship","","False","3","6","#F0E442","False",""
"eekrupa","Erin Krupa","College of Education","Science, Technology, Engineering, & Mathematics Education","","False","4","31","#D55E00","False",""
"clpickwo","Carrie Pickworth","College of Agriculture and Life Sciences","Animal Science","","False","5","42","#E69F00","False",""
"forestry","Joseph Roise","College of Natural Resources","Forestry and Environmental Resources","","False","1","16","#9B59B6","False",""
"mpgreen2","Matthew Green","College of Sciences","Physics","","False","3","94","#009E73","False",""
"ecdobbin","Katie Sanders","College of Agriculture and Life Sciences","Agricultural and Human Sciences","","False","3","45","#E69F00","False",""
"sescherf","Susan Jakes","College of Agriculture and Life Sciences","College of Agriculture and Life Sciences Administration","","False","3","5","#E69F00","False",""
"clee45","Chin Ho Lee","College of Engineering","Computer Science","","False","1","20","#0072B2","False",""
"vpriel","Virginia Riel","College of Humanities and Social Sciences","Sociology and Anthropology","","False","1","10","#CC79A7","False",""
"cgdunn4","Corey Dunn","College of Agriculture and Life Sciences","Applied Ecology","","False","1","18","#E69F00","False",""
"dmwalls","Douglas Walls","College of Humanities and Social Sciences","English","","False","1","10","#CC79A7","False",""
"ckclinto","Carter Clinton","College of Sciences","Biological Sciences","","False","1","7","#009E73","False",""
"shultz","David Shultz","College of Sciences","Chemistry","","False","4","59","#009E73","False",""
"shu4","Shuijin Hu","College of Agriculture and Life Sciences","Entomology and Plant Pathology","","False","21","183","#E69F00","False",""
"fgarcia4","Fernando Garcia Menendez","College of Engineering","Civil, Construction and Environmental Engineering","","False","2","41","#0072B2","False",""
"jrfletc2","Josh Fletcher","College of Veterinary Medicine","Population Health and Pathobiology","","False","1","8","#56B4E9","False",""
"bssirota","Brent Sirota","College of Humanities and Social Sciences","History","","False","1","27","#CC79A7","False",""
"wolfram","Walter Wolfram","College of Humanities and Social Sciences","English","","False","1","20","#CC79A7","False",""
"mvramire","Melissa Ramirez","College of Sciences","Biological Sciences","","False","3","25","#009E73","False",""
"hjburges","Helen Burgess","College of Humanities and Social Sciences","English","","False","1","15","#CC79A7","False",""
"yencho","Craig Yencho","College of Agriculture and Life Sciences","Horticultural Science","","False","9","109","#E69F00","False",""
"ranji","Ranji Ranjithan","College of Engineering","Civil, Construction and Environmental Engineering","","False","1","66","#0072B2","False",""
"aecarso2","Ashley Brown","College of Engineering","Biomedical Engineering","","False","10","103","#0072B2","False",""
"ssengup2","Srijan Sengupta","College of Sciences","Statistics","","False","1","31","#009E73","False",""
"kmitchel","Karlyn Mitchell","Poole College of Management","Finance","","False","1","7","#F0E442","False",""
"odvelev","Orlin Velev","College of Engineering","Chemical and Biomolecular Engineering","","False","7","202","#0072B2","False",""
"dsshowal","D  Scott Showalter","Poole College of Management","Accounting","","False","1","8","#F0E442","False",""
"scho3","Soolyeon Cho","College of Design","College of Design Administration","","False","5","33","#E74C3C","False",""
"lmwidman","Laura Widman","College of Humanities and Social Sciences","Psychology","","False","9","102","#CC79A7","False",""
"svenkat4","Suresh Venkatesh","College of Engineering","Electrical and Computer Engineering","","False","9","45","#0072B2","False",""
"mwking2","Martin King","Wilson College of Textiles","Textile Engineering, Chemistry and Science","","False","2","72","#1ABC9C","False",""
"sppalmta","Scott Palmtag","College of Engineering","Nuclear Engineering","","False","5","30","#0072B2","False",""
"bnbakalo","Bojko Bakalov","College of Sciences","Mathematics","","False","2","30","#009E73","False",""
"xpeng5","Xinxia Peng","College of Veterinary Medicine","Molecular Biomedical Sciences","","False","2","60","#56B4E9","False",""
"mzhu7","Mengmeng Zhu","Wilson College of Textiles","Textile Engineering, Chemistry and Science","","False","2","14","#1ABC9C","False",""
"lawilli3","Laurie Williams","College of Engineering","Computer Science","","False","3","101","#0072B2","False",""
"mco","Mehmet Ozturk","College of Engineering","Electrical and Computer Engineering","","False","1","27","#0072B2","False",""
"jgrimes","Jesse Grimes","College of Agriculture and Life Sciences","Prestage Department of Poultry Science","","False","5","62","#E69F00","False",""
"mhenrik","Michala de Linde Henriksen","College of Veterinary Medicine","Clinical Sciences","","False","8","57","#56B4E9","False",""
"dcastel2","Ela Castellanos-Reyes","College of Education","Teacher Education and Learning Sciences","","False","2","21","#D55E00","False",""
"mtang8","Minh Tang","College of Sciences","Statistics","","False","5","57","#009E73","False",""
"nbbandil","Nonoy Bandillo","College of Agriculture and Life Sciences","Crop and Soil Sciences","","False","2","47","#E69F00","False",""
"cxu24","Cheryl Xu","College of Engineering","Mechanical and Aerospace Engineering","","False","7","90","#0072B2","False",""
"fduarte","Fernanda Duarte","College of Humanities and Social Sciences","Communication","","False","2","4","#CC79A7","False",""
"ekemahl","Eda Kemahlioglu-Ziya","Poole College of Management","Information Technology, Analytics, & Operations","","False","2","16","#F0E442","False",""
"jkern","Jordan Kern","College of Engineering","Edward P. Fitts Department of Industrial & Systems Engineering","","False","5","39","#0072B2","False",""
"jmalonso","Jose Alonso Bellver","College of Agriculture and Life Sciences","Plant and Microbial Biology","","False","4","72","#E69F00","False",""
"msharar","Mahmoud Sharara","College of Agriculture and Life Sciences","Biological and Agricultural Engineering","","False","5","30","#E69F00","False",""
"jftu","Juei Tu","College of Engineering","Mechanical and Aerospace Engineering","","False","2","23","#0072B2","False",""
"franzen","Stefan Franzen","College of Sciences","Chemistry","","False","2","129","#009E73","False",""
"kjpeters","Kara Peters","College of Engineering","Engineering Research","","False","8","157","#0072B2","False",""
"mnavramo","Maria Avramova","College of Engineering","Nuclear Engineering","","False","4","85","#0072B2","False",""
"xwu27","Xu Wu","College of Engineering","Nuclear Engineering","","False","3","37","#0072B2","False",""
"chwang2","Chanmi Hwang","Wilson College of Textiles","Textile and Apparel, Technology and Management","","False","5","22","#1ABC9C","False",""
"bjchapma","Benjamin Chapman","College of Agriculture and Life Sciences","Agricultural and Human Sciences","","False","5","45","#E69F00","False",""
"btoconno","Brendan O'Connor","College of Engineering","Mechanical and Aerospace Engineering","","False","4","87","#0072B2","False",""
"eatorre3","Emmanuel Torres Quezada","College of Agriculture and Life Sciences","Horticultural Science","","False","5","20","#E69F00","False",""
"aismirno","Alexej Smirnov","College of Sciences","Chemistry","","False","4","127","#009E73","False",""
"rashirwa","Rohan Shirwaiker","College of Engineering","Edward P. Fitts Department of Industrial & Systems Engineering","","False","7","55","#0072B2","False",""
"tdwalke2","Trevor Walker","College of Natural Resources","Forestry and Environmental Resources","","False","2","19","#9B59B6","False",""
"wchang6","Wei-Chen Chang","College of Sciences","Chemistry","","False","6","76","#009E73","False",""
"jhstewar","Jared Stewart-Ginsburg","College of Education","Teacher Education and Learning Sciences","","False","2","16","#D55E00","False",""
"amelsha","Ahmed El-Shafei","Wilson College of Textiles","Textile Engineering, Chemistry and Science","","False","15","134","#1ABC9C","False",""
"amjohns2","Amy Johnson","College of Agriculture and Life Sciences","Crop and Soil Sciences","","False","1","10","#E69F00","False",""
"garabah","Ghada Rabah","College of Sciences","Chemistry","","False","1","4","#009E73","False",""
"kameikle","Kelly Meiklejohn","College of Veterinary Medicine","Population Health and Pathobiology","","False","4","46","#56B4E9","False",""
"mrahe","Michael Rahe","College of Veterinary Medicine","Population Health and Pathobiology","","False","4","31","#56B4E9","False",""
"nwising","Nina Balke","College of Engineering","Materials Science and Engineering","","False","9","143","#0072B2","False",""
"drotenb","Dorith Rotenberg","College of Agriculture and Life Sciences","Entomology and Plant Pathology","","False","5","60","#E69F00","False",""
"shgreene","Steven Greene","College of Humanities and Social Sciences","Political Science & Public Administration [in the School of Public and International Affairs]","","False","2","21","#CC79A7","False",""
"smankad","Shawn Mankad","Poole College of Management","Information Technology, Analytics, & Operations","","False","1","17","#F0E442","False",""
"nsharm23","Nitin Sharma","College of Engineering","Biomedical Engineering","","False","9","125","#0072B2","False",""
"falexal","Alex Albert","College of Engineering","Civil, Construction and Environmental Engineering","","False","7","57","#0072B2","False",""
"nduquew","Natalia Duque-Wilckens","College of Sciences","Biological Sciences","","False","3","16","#009E73","False",""
"anharr25","Autumn Harris","College of Veterinary Medicine","Clinical Sciences","","False","2","43","#56B4E9","False",""
"nick","Nicholas Piggott","College of Agriculture and Life Sciences","Agricultural and Resource Economics","","False","1","5","#E69F00","False",""
"yjeong5","Yea Ji Jeong","College of Veterinary Medicine","Population Health and Pathobiology","","False","3","7","#56B4E9","False",""
"jdsmit29","Jared Smith","Poole College of Management","Finance","","False","2","10","#F0E442","False",""
"lalucia","Lucian Lucia","College of Natural Resources","Forest Biomaterials","","False","32","313","#9B59B6","False",""
"shall5","Steven Hall","College of Agriculture and Life Sciences","Biological and Agricultural Engineering","","False","2","42","#E69F00","False",""
"sthakur","Siddhartha Thakur","College of Veterinary Medicine","Population Health and Pathobiology","","False","8","100","#56B4E9","False",""
"dvashae","Daryoosh Vashaee","College of Engineering","Electrical and Computer Engineering","","False","12","210","#0072B2","False",""
"agupta1","Abhinav Gupta","College of Engineering","Civil, Construction and Environmental Engineering","","False","3","67","#0072B2","False",""
"aalexan3","Alen Alexanderian","College of Sciences","Mathematics","","False","4","48","#009E73","False",""
"hubbe","Martin Hubbe","College of Natural Resources","Forest Biomaterials","","False","7","137","#9B59B6","False",""
"jsking5","John King","College of Natural Resources","Forestry and Environmental Resources","","False","5","102","#9B59B6","False",""
"rbarran","Rodolphe Barrangou","College of Agriculture and Life Sciences","Food, Bioprocessing, and Nutrition Sciences","","False","20","237","#E69F00","False",""
"jsstoneb","Jeffrey Stonebraker","Poole College of Management","Information Technology, Analytics, & Operations","","False","4","32","#F0E442","False",""
"chuang35","Joey Huang","College of Education","Teacher Education and Learning Sciences","","False","1","15","#D55E00","False",""
"njhostet","Nathan Hostetter","College of Agriculture and Life Sciences","Applied Ecology","","False","3","30","#E69F00","False",""
"asaibab","Arvind Krishna Saibaba","College of Sciences","Mathematics","","False","5","52","#009E73","False",""
"lmclaug2","Levi McLaughlin","College of Humanities and Social Sciences","Philosophy and Religious Studies","","False","4","34","#CC79A7","False",""
"bejacks2","Brian Jackson","College of Agriculture and Life Sciences","Horticultural Science","","False","6","48","#E69F00","False",""
"rsazdan","Radmila Sazdanovic","College of Sciences","Mathematics","","False","3","53","#009E73","False",""
"wmreynol","Matt Reynolds","College of Education","Science, Technology, Engineering, & Mathematics Education","","False","2","2","#D55E00","False",""
"ceg","Clifford Griffin","College of Humanities and Social Sciences","Political Science & Public Administration [in the School of Public and International Affairs]","","False","1","4","#CC79A7","False",""
"wgknolle","Whitney Knollenberg","College of Natural Resources","Parks, Recreation and Tourism Management","","False","10","51","#9B59B6","False",""
"cwcahoon","Charles Cahoon","College of Agriculture and Life Sciences","Crop and Soil Sciences","","False","4","35","#E69F00","False",""
"cswalke4","Christopher Walker","College of Veterinary Medicine","Molecular Biomedical Sciences","","False","3","26","#56B4E9","False",""
"aoh","Annie Oh","College of Veterinary Medicine","Clinical Sciences","","False","1","21","#56B4E9","False",""
"bwtaylo3","Brad Taylor","College of Agriculture and Life Sciences","Applied Ecology","","False","2","30","#E69F00","False",""
"mbnsonwu","Maura Nsonwu","College of Humanities and Social Sciences","Social Work","","False","2","28","#CC79A7","False",""
"kmathews","Kyle Mathews","College of Veterinary Medicine","Clinical Sciences","","False","7","66","#56B4E9","False",""
"dhpoole","Daniel Poole","College of Agriculture and Life Sciences","Animal Science","","False","8","51","#E69F00","False",""
"lrs","Laura Severin","College of Humanities and Social Sciences","English","","False","1","3","#CC79A7","False",""
"bcjohns2","Bonnie Fusarelli","College of Education","Educational Leadership, Policy, and Human Development","","False","1","10","#D55E00","False",""
"myang26","Minliang Yang","College of Agriculture and Life Sciences","Food, Bioprocessing, and Nutrition Sciences","","False","5","27","#E69F00","False",""
"kbflores","Kevin Flores","College of Sciences","Mathematics","","False","8","42","#009E73","False",""
"xlin35","Xingcheng Lin","College of Sciences","Physics","","False","6","56","#009E73","False",""
"astaicu","Ana-Maria Staicu","College of Sciences","Statistics","","False","2","68","#009E73","False",""
"jbelmon2","Julio Monti Belmonte","College of Sciences","Physics","","False","4","29","#009E73","False",""
"slvaden","Shelly Vaden","College of Veterinary Medicine","Clinical Sciences","","False","4","84","#56B4E9","False",""
"hcui9","Hantao Cui","College of Engineering","Electrical and Computer Engineering","","False","7","70","#0072B2","False",""
"cproulx","Caroline Proulx","College of Sciences","Chemistry","","False","3","42","#009E73","False",""
"bkgoodwi","Barry Goodwin","College of Agriculture and Life Sciences","Agricultural and Resource Economics","","False","4","76","#E69F00","False",""
"ksaul","Katherine Saul","College of Engineering","Mechanical and Aerospace Engineering","","False","8","76","#0072B2","False",""
"lsguerta","Lucie Guertault","College of Agriculture and Life Sciences","Biological and Agricultural Engineering","","False","3","25","#E69F00","False",""
"mjlewis","Melissa Lewis","College of Veterinary Medicine","Clinical Sciences","","False","14","55","#56B4E9","False",""
"rbhayes","Robert Hayes","College of Engineering","Nuclear Engineering","","False","4","61","#0072B2","False",""
"skmishra","Santosh Mishra","College of Veterinary Medicine","Molecular Biomedical Sciences","","False","3","35","#56B4E9","False",""
"tnwilli7","Tova Williams Cherry","Wilson College of Textiles","Textile Engineering, Chemistry and Science","","False","2","10","#1ABC9C","False",""
"spontak","Richard Spontak","College of Engineering","Chemical and Biomolecular Engineering","","False","5","144","#0072B2","False",""
"gbyrd","Greg Byrd","College of Engineering","Electrical and Computer Engineering","","False","1","53","#0072B2","False",""
"bmrao","Balaji Rao","College of Engineering","Chemical and Biomolecular Engineering","","False","12","67","#0072B2","False",""
"mdlorenz","Marce Lorenzen","College of Agriculture and Life Sciences","Entomology and Plant Pathology","","False","5","49","#E69F00","False",""
"gwambros","Graham Ambrose","College of Humanities and Social Sciences","Political Science & Public Administration [in the School of Public and International Affairs]","","False","1","11","#CC79A7","False",""
"ksmulvey","Kelly Lynn Mulvey","College of Humanities and Social Sciences","Psychology","","False","11","138","#CC79A7","False",""
"jabruce2","Jackie Bruce","College of Agriculture and Life Sciences","Agricultural and Human Sciences","","False","1","10","#E69F00","False",""
"mbedward","Michael Edwards","College of Natural Resources","Parks, Recreation and Tourism Management","","False","1","57","#9B59B6","False",""
"erbrook4","Eric Brooks","College of Veterinary Medicine","Molecular Biomedical Sciences","","False","2","15","#56B4E9","False",""
"rcrespo","Rocio Crespo","College of Veterinary Medicine","Population Health and Pathobiology","","False","4","64","#56B4E9","False",""
"hdwester","Hans Westermeyer","College of Veterinary Medicine","Clinical Sciences","","False","3","43","#56B4E9","False",""
"vgcarraw","Virginia Stage","College of Agriculture and Life Sciences","Agricultural and Human Sciences","","False","4","60","#E69F00","False",""
"kbchen2","Karen Chen","College of Engineering","Edward P. Fitts Department of Industrial & Systems Engineering","","False","1","46","#0072B2","False",""
"akemper","Lex Kemper","College of Sciences","College of Sciences Administration","","False","5","125","#009E73","False",""
"skim67","Sung-Ju Kim","College of Humanities and Social Sciences","Social Work","","False","2","15","#CC79A7","False",""
"scshanno","Steven Shannon","College of Engineering","Nuclear Engineering","","False","3","56","#0072B2","False",""
"arellis","Alan Ellis","College of Humanities and Social Sciences","Social Work","","False","7","72","#CC79A7","False",""
"nmatsud","Noboru Matsuda","College of Engineering","Computer Science","","False","2","34","#0072B2","False",""
"drsheehy","Donald Sheehy","College of Engineering","Computer Science","","False","2","29","#0072B2","False",""
"erthomas","Erik Thomas","College of Humanities and Social Sciences","English","","False","2","15","#CC79A7","False",""
"oaharrys","Ola Lars Harrysson","College of Engineering","Edward P. Fitts Department of Industrial & Systems Engineering","","False","2","61","#0072B2","False",""
"cmjones6","Corey Jones","College of Sciences","Mathematics","","False","3","40","#009E73","False",""
"jcmichno","Jim Michnowicz","College of Humanities and Social Sciences","World Languages and Cultures","","False","4","22","#CC79A7","False",""
"fldelosr","Francis de los Reyes","College of Engineering","Civil, Construction and Environmental Engineering","","False","4","93","#0072B2","False",""
"lgrace2","Landon Grace","College of Engineering","Mechanical and Aerospace Engineering","","False","2","36","#0072B2","False",""
"randers6","Robin Anderson","College of Education","Science, Technology, Engineering, & Mathematics Education","","False","1","8","#D55E00","False",""
"dvzenkov","Dmitry Zenkov","College of Sciences","Mathematics","","False","2","15","#009E73","False",""
"agduffy","Alli Duffy","College of Sciences","Biological Sciences","","False","3","12","#009E73","False",""
"kamyers2","Kelly Umstead","College of Design","Graphic Design & Industrial Design","","False","2","16","#E74C3C","False",""
"cjmattin","Carolyn Mattingly","College of Sciences","Biological Sciences","","False","3","59","#009E73","False",""
"macubeta","Marc Cubeta","College of Agriculture and Life Sciences","Entomology and Plant Pathology","","False","2","64","#E69F00","False",""
"mtulbure","Mirela Tulbure","College of Natural Resources","Forestry and Environmental Resources","","False","1","55","#9B59B6","False",""
"gefernan","Gina Fernandez","College of Agriculture and Life Sciences","Horticultural Science","","False","5","48","#E69F00","False",""
"candice","Ioannis Viniotis","College of Engineering","Electrical and Computer Engineering","","False","1","23","#0072B2","False",""
"sbhatta4","Subhashish Bhattacharya","College of Engineering","Electrical and Computer Engineering","","False","7","632","#0072B2","False",""
"cdrock","Christopher Rock","College of Engineering","Edward P. Fitts Department of Industrial & Systems Engineering","","False","5","21","#0072B2","False",""
"lkhanley","Linda Hanley-Bowdoin","College of Agriculture and Life Sciences","Plant and Microbial Biology","","False","7","54","#E69F00","False",""
"ejakubi","Elena Jakubikova","College of Sciences","Chemistry","","False","3","85","#009E73","False",""
"jlswann","Julie Swann","College of Engineering","Edward P. Fitts Department of Industrial & Systems Engineering","","False","7","100","#0072B2","False",""
"dbdoughe","Daniel Dougherty","College of Sciences","Physics","","False","2","70","#009E73","False",""
"jmbradl5","Justin Bradley","College of Engineering","Computer Science","","False","6","50","#0072B2","False",""
"otfoye","Ondulla Toomer","College of Agriculture and Life Sciences","Food, Bioprocessing, and Nutrition Sciences","","False","4","20","#E69F00","False",""
"sflim","Shuang Fang Lim","College of Sciences","Physics","","False","2","22","#009E73","False",""
"jaellis5","Jesse Ellis","Poole College of Management","Finance","","False","2","14","#F0E442","False",""
"szgurbuz","Sevgi Gurbuz","College of Engineering","Electrical and Computer Engineering","","False","18","125","#0072B2","False",""
"ericro","Eric Rotenberg","College of Engineering","Electrical and Computer Engineering","","False","2","39","#0072B2","False",""
"jhu35","Jingjie Hu","College of Engineering","Mechanical and Aerospace Engineering","","False","6","31","#0072B2","False",""
"rdewey","Ralph Dewey","College of Agriculture and Life Sciences","Crop and Soil Sciences","","False","2","37","#E69F00","False",""
"xie","Lian Xie","College of Sciences","Marine, Earth, and Atmospheric Sciences","","False","1","78","#009E73","False",""
"aneilso","Andrew Neilson","College of Agriculture and Life Sciences","Kannapolis Research","","False","9","122","#E69F00","False",""
"gsseiler","Gabriela Seiler","College of Veterinary Medicine","Molecular Biomedical Sciences","","False","1","36","#56B4E9","False",""
"jallen","Jonathan Allen","College of Agriculture and Life Sciences","Food, Bioprocessing, and Nutrition Sciences","","False","1","17","#E69F00","False",""
"sdcarson","Sue Carson","College of Agriculture and Life Sciences","Plant and Microbial Biology","","False","1","19","#E69F00","False",""
"sptou","Sandra Tou","College of Veterinary Medicine","Clinical Sciences","","False","2","30","#56B4E9","False",""
"sbyun2","Sunghwan Byun","College of Education","Science, Technology, Engineering, & Mathematics Education","","False","1","11","#D55E00","False",""
"aeroglu","Abdulkerim Eroglu","College of Agriculture and Life Sciences","Kannapolis Research","","False","4","24","#E69F00","False",""
"wiley","Steve Wiley","College of Humanities and Social Sciences","Communication","","False","1","9","#CC79A7","False",""
"drasmus","David Rasmussen","College of Agriculture and Life Sciences","Entomology and Plant Pathology","","False","6","57","#E69F00","False",""
"hall","Carol Hall","College of Engineering","Chemical and Biomolecular Engineering","","False","13","152","#0072B2","False",""
