"id","name","college","dept","title","is_asst","pub_year","pub_total","color","is_cfep","cfep_cluster"
"pmperkin","Penelope Perkins-Veazie","College of Agriculture and Life Sciences","Horticultural Science","","False","1","110","#E69F00","False",""
"jbudhat","Januka Budhathoki Uprety","Wilson College of Textiles","Textile Engineering, Chemistry and Science","","False","1","38","#1ABC9C","False",""
"cflynch","Collin Lynch","College of Engineering","Computer Science","","False","1","43","#0072B2","False",""
"kdgriege","Khara Grieger","College of Agriculture and Life Sciences","Applied Ecology","","False","2","76","#E69F00","False",""
"cbcoope3","Caren Cooper","College of Natural Resources","Forestry and Environmental Resources","","False","3","87","#9B59B6","False",""
"mcsrougi","Melissa Srougi","College of Veterinary Medicine","Molecular Biomedical Sciences","","False","2","26","#56B4E9","False",""
"mlila","Mary Lila","College of Agriculture and Life Sciences","Kannapolis Research","","False","17","202","#E69F00","False",""
"rgcarbon","Ruben Carbonell","College of Engineering","Golden Leaf Biomanufacturing Training and Education Center","","False","4","83","#0072B2","False",""
"cwong9","Chau-Wai Wong","College of Engineering","Electrical and Computer Engineering","","False","1","46","#0072B2","False",""
"skoenig","Sebastian Koenig","College of Sciences","Physics","","False","4","46","#009E73","False",""
"hallen","Hans Hallen","College of Sciences","Physics","","False","4","58","#009E73","False",""
"jmgray2","Josh Gray","College of Natural Resources","Forestry and Environmental Resources","","False","6","47","#9B59B6","False",""
"bgilger","Brian Gilger","College of Veterinary Medicine","Clinical Sciences","","False","12","162","#56B4E9","False",""
"bbcutts","Bethany Cutts","College of Natural Resources","Parks, Recreation and Tourism Management","","False","1","55","#9B59B6","False",""
"lnelson3","Laura Nelson","College of Veterinary Medicine","Clinical Sciences","","False","1","7","#56B4E9","False",""
"rlcook","Rachel Cook","College of Natural Resources","Forestry and Environmental Resources","","False","2","74","#9B59B6","False",""
"sepratt2","Shannon Phillips","College of Agriculture and Life Sciences","Animal Science","","False","3","53","#E69F00","False",""
"fedens","Frank Edens","College of Agriculture and Life Sciences","Prestage Department of Poultry Science","","False","1","16","#E69F00","False",""
"rfguerre","Rafael Guerrero","College of Sciences","Biological Sciences","","False","4","47","#009E73","False",""
"rjnaraya","Roger Narayan","College of Engineering","Biomedical Engineering","","False","14","288","#0072B2","False",""
"closburn","Chris Osburn","College of Sciences","Marine, Earth, and Atmospheric Sciences","","False","6","124","#009E73","False",""
"jkuzma","Jennifer Kuzma","College of Humanities and Social Sciences","Political Science & Public Administration [in the School of Public and International Affairs]","","False","3","85","#CC79A7","False",""
"cmtherio","Casey Theriot","College of Veterinary Medicine","Population Health and Pathobiology","","False","7","63","#56B4E9","False",""
"ryu5","Ruozhou Yu","College of Engineering","Computer Science","","False","1","63","#0072B2","False",""
"klebert","Kim Ebert","College of Humanities and Social Sciences","Sociology and Anthropology","","False","2","21","#CC79A7","False",""
"glcomsto","Gary Comstock","College of Humanities and Social Sciences","Philosophy and Religious Studies","","False","3","42","#CC79A7","False",""
"jmgluck","Jessica Gluck","Wilson College of Textiles","Textile Engineering, Chemistry and Science","","False","2","32","#1ABC9C","False",""
"vfscharf","Valery Scharf","College of Veterinary Medicine","Clinical Sciences","","False","1","51","#56B4E9","False",""
"oyozalti","Osman Ozaltin","College of Engineering","Edward P. Fitts Department of Industrial & Systems Engineering","","False","2","39","#0072B2","False",""
"msashwel","Melissa Merrill","College of Agriculture and Life Sciences","Animal Science","","False","3","28","#E69F00","False",""
"msano2","Mike Sano","College of Veterinary Medicine","Molecular Biomedical Sciences","","False","2","43","#56B4E9","False",""
"acmyers3","Amanda Mills","Wilson College of Textiles","Textile Engineering, Chemistry and Science","","False","3","27","#1ABC9C","False",""
"eekrupa","Erin Krupa","College of Education","Science, Technology, Engineering, & Mathematics Education","","False","1","31","#D55E00","False",""
"forestry","Joseph Roise","College of Natural Resources","Forestry and Environmental Resources","","False","1","16","#9B59B6","False",""
"agfikes","Audrey Fikes","College of Sciences","Chemistry","","False","1","6","#009E73","False",""
"kszagack","Kenneth Zagacki","College of Humanities and Social Sciences","Communication","","False","1","10","#CC79A7","False",""
"mpgreen2","Matthew Green","College of Sciences","Physics","","False","3","94","#009E73","False",""
"tamaypl","Traci Lamar","Wilson College of Textiles","Textile and Apparel, Technology and Management","","False","1","7","#1ABC9C","False",""
"thlabean","Thomas LaBean","College of Engineering","Materials Science and Engineering","","False","4","57","#0072B2","False",""
"shultz","David Shultz","College of Sciences","Chemistry","","False","5","59","#009E73","False",""
"shu4","Shuijin Hu","College of Agriculture and Life Sciences","Entomology and Plant Pathology","","False","10","183","#E69F00","False",""
"fgarcia4","Fernando Garcia Menendez","College of Engineering","Civil, Construction and Environmental Engineering","","False","1","41","#0072B2","False",""
"bssirota","Brent Sirota","College of Humanities and Social Sciences","History","","False","4","27","#CC79A7","False",""
"yencho","Craig Yencho","College of Agriculture and Life Sciences","Horticultural Science","","False","3","109","#E69F00","False",""
"ranji","Ranji Ranjithan","College of Engineering","Civil, Construction and Environmental Engineering","","False","4","66","#0072B2","False",""
"aecarso2","Ashley Brown","College of Engineering","Biomedical Engineering","","False","5","103","#0072B2","False",""
"dbeggles","David Eggleston","College of Sciences","Marine, Earth, and Atmospheric Sciences","","False","6","70","#009E73","False",""
"odvelev","Orlin Velev","College of Engineering","Chemical and Biomolecular Engineering","","False","4","202","#0072B2","False",""
"dpapp","David Papp","College of Sciences","Mathematics","","False","5","41","#009E73","False",""
"scho3","Soolyeon Cho","College of Design","College of Design Administration","","False","1","33","#E74C3C","False",""
"lmwidman","Laura Widman","College of Humanities and Social Sciences","Psychology","","False","7","102","#CC79A7","False",""
"mwking2","Martin King","Wilson College of Textiles","Textile Engineering, Chemistry and Science","","False","14","72","#1ABC9C","False",""
"sppalmta","Scott Palmtag","College of Engineering","Nuclear Engineering","","False","1","30","#0072B2","False",""
"xpeng5","Xinxia Peng","College of Veterinary Medicine","Molecular Biomedical Sciences","","False","8","60","#56B4E9","False",""
"lawilli3","Laurie Williams","College of Engineering","Computer Science","","False","4","101","#0072B2","False",""
"mco","Mehmet Ozturk","College of Engineering","Electrical and Computer Engineering","","False","1","27","#0072B2","False",""
"jgrimes","Jesse Grimes","College of Agriculture and Life Sciences","Prestage Department of Poultry Science","","False","1","62","#E69F00","False",""
"lclove","Lydia Love","College of Veterinary Medicine","Molecular Biomedical Sciences","","False","1","18","#56B4E9","False",""
"dazonder","David Zonderman","College of Humanities and Social Sciences","History","","False","1","4","#CC79A7","False",""
"mhenrik","Michala de Linde Henriksen","College of Veterinary Medicine","Clinical Sciences","","False","1","57","#56B4E9","False",""
"mtang8","Minh Tang","College of Sciences","Statistics","","False","4","57","#009E73","False",""
"nbbandil","Nonoy Bandillo","College of Agriculture and Life Sciences","Crop and Soil Sciences","","False","1","47","#E69F00","False",""
"cxu24","Cheryl Xu","College of Engineering","Mechanical and Aerospace Engineering","","False","3","90","#0072B2","False",""
"jkern","Jordan Kern","College of Engineering","Edward P. Fitts Department of Industrial & Systems Engineering","","False","2","39","#0072B2","False",""
"ekemahl","Eda Kemahlioglu-Ziya","Poole College of Management","Information Technology, Analytics, & Operations","","False","2","16","#F0E442","False",""
"jmalonso","Jose Alonso Bellver","College of Agriculture and Life Sciences","Plant and Microbial Biology","","False","2","72","#E69F00","False",""
"dambaras","David Ambaras","College of Humanities and Social Sciences","History","","False","1","17","#CC79A7","False",""
"msharar","Mahmoud Sharara","College of Agriculture and Life Sciences","Biological and Agricultural Engineering","","False","2","30","#E69F00","False",""
"jftu","Juei Tu","College of Engineering","Mechanical and Aerospace Engineering","","False","2","23","#0072B2","False",""
"franzen","Stefan Franzen","College of Sciences","Chemistry","","False","9","129","#009E73","False",""
"kjpeters","Kara Peters","College of Engineering","Engineering Research","","False","4","157","#0072B2","False",""
"mnavramo","Maria Avramova","College of Engineering","Nuclear Engineering","","False","6","85","#0072B2","False",""
"xwu27","Xu Wu","College of Engineering","Nuclear Engineering","","False","2","37","#0072B2","False",""
"eatorre3","Emmanuel Torres Quezada","College of Agriculture and Life Sciences","Horticultural Science","","False","1","20","#E69F00","False",""
"bjchapma","Benjamin Chapman","College of Agriculture and Life Sciences","Agricultural and Human Sciences","","False","6","45","#E69F00","False",""
"btoconno","Brendan O'Connor","College of Engineering","Mechanical and Aerospace Engineering","","False","2","87","#0072B2","False",""
"rashirwa","Rohan Shirwaiker","College of Engineering","Edward P. Fitts Department of Industrial & Systems Engineering","","False","1","55","#0072B2","False",""
"aismirno","Alexej Smirnov","College of Sciences","Chemistry","","False","3","127","#009E73","False",""
"bwatson","Benjamin Watson","College of Engineering","Computer Science","","False","2","22","#0072B2","False",""
"tagates","Terry Gates","College of Sciences","Biological Sciences","","False","1","19","#009E73","False",""
"jtsuji","Jun Ninomiya-Tsuji","College of Sciences","Biological Sciences","","False","5","52","#009E73","False",""
"nwising","Nina Balke","College of Engineering","Materials Science and Engineering","","False","6","143","#0072B2","False",""
"amelsha","Ahmed El-Shafei","Wilson College of Textiles","Textile Engineering, Chemistry and Science","","False","16","134","#1ABC9C","False",""
"kameikle","Kelly Meiklejohn","College of Veterinary Medicine","Population Health and Pathobiology","","False","4","46","#56B4E9","False",""
"drotenb","Dorith Rotenberg","College of Agriculture and Life Sciences","Entomology and Plant Pathology","","False","3","60","#E69F00","False",""
"tnguye13","Tien Khai Nguyen","College of Sciences","Mathematics","","False","3","45","#009E73","False",""
"nsharm23","Nitin Sharma","College of Engineering","Biomedical Engineering","","False","4","125","#0072B2","False",""
"falexal","Alex Albert","College of Engineering","Civil, Construction and Environmental Engineering","","False","4","57","#0072B2","False",""
"anharr25","Autumn Harris","College of Veterinary Medicine","Clinical Sciences","","False","1","43","#56B4E9","False",""
"shall5","Steven Hall","College of Agriculture and Life Sciences","Biological and Agricultural Engineering","","False","2","42","#E69F00","False",""
"dklittle","Deborah Littlejohn","College of Design","Graphic Design & Industrial Design","","False","1","3","#E74C3C","False",""
"lalucia","Lucian Lucia","College of Natural Resources","Forest Biomaterials","","False","15","313","#9B59B6","False",""
"sthakur","Siddhartha Thakur","College of Veterinary Medicine","Population Health and Pathobiology","","False","1","100","#56B4E9","False",""
"dvashae","Daryoosh Vashaee","College of Engineering","Electrical and Computer Engineering","","False","26","210","#0072B2","False",""
"aalexan3","Alen Alexanderian","College of Sciences","Mathematics","","False","1","48","#009E73","False",""
"hubbe","Martin Hubbe","College of Natural Resources","Forest Biomaterials","","False","6","137","#9B59B6","False",""
"jsking5","John King","College of Natural Resources","Forestry and Environmental Resources","","False","6","102","#9B59B6","False",""
"rbarran","Rodolphe Barrangou","College of Agriculture and Life Sciences","Food, Bioprocessing, and Nutrition Sciences","","False","15","237","#E69F00","False",""
"smlee4","Susanna Lee","College of Humanities and Social Sciences","History","","False","1","3","#CC79A7","False",""
"wchang6","Wei-Chen Chang","College of Sciences","Chemistry","","False","3","76","#009E73","False",""
"asaibab","Arvind Krishna Saibaba","College of Sciences","Mathematics","","False","1","52","#009E73","False",""
"bejacks2","Brian Jackson","College of Agriculture and Life Sciences","Horticultural Science","","False","2","48","#E69F00","False",""
"rsazdan","Radmila Sazdanovic","College of Sciences","Mathematics","","False","1","53","#009E73","False",""
"wgknolle","Whitney Knollenberg","College of Natural Resources","Parks, Recreation and Tourism Management","","False","2","51","#9B59B6","False",""
"cwcahoon","Charles Cahoon","College of Agriculture and Life Sciences","Crop and Soil Sciences","","False","1","35","#E69F00","False",""
"bwtaylo3","Brad Taylor","College of Agriculture and Life Sciences","Applied Ecology","","False","2","30","#E69F00","False",""
"mbnsonwu","Maura Nsonwu","College of Humanities and Social Sciences","Social Work","","False","4","28","#CC79A7","False",""
"mpmarti7","Meredith Martin","College of Natural Resources","Forestry and Environmental Resources","","False","2","18","#9B59B6","False",""
"kmathews","Kyle Mathews","College of Veterinary Medicine","Clinical Sciences","","False","2","66","#56B4E9","False",""
"bcjohns2","Bonnie Fusarelli","College of Education","Educational Leadership, Policy, and Human Development","","False","1","10","#D55E00","False",""
"kmcharro","Kat Charron","College of Humanities and Social Sciences","History","","False","1","8","#CC79A7","False",""
"kbflores","Kevin Flores","College of Sciences","Mathematics","","False","1","42","#009E73","False",""
"xlin35","Xingcheng Lin","College of Sciences","Physics","","False","1","56","#009E73","False",""
"astaicu","Ana-Maria Staicu","College of Sciences","Statistics","","False","7","68","#009E73","False",""
"jbelmon2","Julio Monti Belmonte","College of Sciences","Physics","","False","1","29","#009E73","False",""
"slvaden","Shelly Vaden","College of Veterinary Medicine","Clinical Sciences","","False","2","84","#56B4E9","False",""
"cproulx","Caroline Proulx","College of Sciences","Chemistry","","False","3","42","#009E73","False",""
"nrames","Natalie Ames","College of Humanities and Social Sciences","Social Work","","False","1","13","#CC79A7","False",""
"bkgoodwi","Barry Goodwin","College of Agriculture and Life Sciences","Agricultural and Resource Economics","","False","5","76","#E69F00","False",""
"ksaul","Katherine Saul","College of Engineering","Mechanical and Aerospace Engineering","","False","3","76","#0072B2","False",""
"lsguerta","Lucie Guertault","College of Agriculture and Life Sciences","Biological and Agricultural Engineering","","False","2","25","#E69F00","False",""
"rbhayes","Robert Hayes","College of Engineering","Nuclear Engineering","","False","1","61","#0072B2","False",""
"skmishra","Santosh Mishra","College of Veterinary Medicine","Molecular Biomedical Sciences","","False","1","35","#56B4E9","False",""
"vmbakerr","Michelle Russell","College of Humanities and Social Sciences","Psychology","","False","1","14","#CC79A7","False",""
"tprange","Timo Prange","College of Veterinary Medicine","Clinical Sciences","","False","2","34","#56B4E9","False",""
"spontak","Richard Spontak","College of Engineering","Chemical and Biomolecular Engineering","","False","7","144","#0072B2","False",""
"ksmulvey","Kelly Lynn Mulvey","College of Humanities and Social Sciences","Psychology","","False","4","138","#CC79A7","False",""
"jabruce2","Jackie Bruce","College of Agriculture and Life Sciences","Agricultural and Human Sciences","","False","4","10","#E69F00","False",""
"esmoney","Eric Money","College of Natural Resources","Center for Geospatial Analytics","","False","2","15","#9B59B6","False",""
"erbrook4","Eric Brooks","College of Veterinary Medicine","Molecular Biomedical Sciences","","False","2","15","#56B4E9","False",""
"mbedward","Michael Edwards","College of Natural Resources","Parks, Recreation and Tourism Management","","False","7","57","#9B59B6","False",""
"hdwester","Hans Westermeyer","College of Veterinary Medicine","Clinical Sciences","","False","1","43","#56B4E9","False",""
"rcrespo","Rocio Crespo","College of Veterinary Medicine","Population Health and Pathobiology","","False","2","64","#56B4E9","False",""
"vgcarraw","Virginia Stage","College of Agriculture and Life Sciences","Agricultural and Human Sciences","","False","6","60","#E69F00","False",""
"kbchen2","Karen Chen","College of Engineering","Edward P. Fitts Department of Industrial & Systems Engineering","","False","4","46","#0072B2","False",""
"akemper","Lex Kemper","College of Sciences","College of Sciences Administration","","False","9","125","#009E73","False",""
"skim67","Sung-Ju Kim","College of Humanities and Social Sciences","Social Work","","False","1","15","#CC79A7","False",""
"scshanno","Steven Shannon","College of Engineering","Nuclear Engineering","","False","6","56","#0072B2","False",""
"arellis","Alan Ellis","College of Humanities and Social Sciences","Social Work","","False","9","72","#CC79A7","False",""
"nmatsud","Noboru Matsuda","College of Engineering","Computer Science","","False","4","34","#0072B2","False",""
"drsheehy","Donald Sheehy","College of Engineering","Computer Science","","False","3","29","#0072B2","False",""
"amikael","Aram Mikaelyan","College of Agriculture and Life Sciences","Entomology and Plant Pathology","","False","4","37","#E69F00","False",""
"oaharrys","Ola Lars Harrysson","College of Engineering","Edward P. Fitts Department of Industrial & Systems Engineering","","False","4","61","#0072B2","False",""
"cmjones6","Corey Jones","College of Sciences","Mathematics","","False","1","40","#009E73","False",""
"fldelosr","Francis de los Reyes","College of Engineering","Civil, Construction and Environmental Engineering","","False","1","93","#0072B2","False",""
"dvzenkov","Dmitry Zenkov","College of Sciences","Mathematics","","False","1","15","#009E73","False",""
"cjmattin","Carolyn Mattingly","College of Sciences","Biological Sciences","","False","3","59","#009E73","False",""
"macubeta","Marc Cubeta","College of Agriculture and Life Sciences","Entomology and Plant Pathology","","False","5","64","#E69F00","False",""
"mtulbure","Mirela Tulbure","College of Natural Resources","Forestry and Environmental Resources","","False","3","55","#9B59B6","False",""
"gefernan","Gina Fernandez","College of Agriculture and Life Sciences","Horticultural Science","","False","1","48","#E69F00","False",""
"candice","Ioannis Viniotis","College of Engineering","Electrical and Computer Engineering","","False","1","23","#0072B2","False",""
"sbhatta4","Subhashish Bhattacharya","College of Engineering","Electrical and Computer Engineering","","False","50","632","#0072B2","False",""
"lkhanley","Linda Hanley-Bowdoin","College of Agriculture and Life Sciences","Plant and Microbial Biology","","False","3","54","#E69F00","False",""
"ejakubi","Elena Jakubikova","College of Sciences","Chemistry","","False","3","85","#009E73","False",""
"jlswann","Julie Swann","College of Engineering","Edward P. Fitts Department of Industrial & Systems Engineering","","False","4","100","#0072B2","False",""
"dbdoughe","Daniel Dougherty","College of Sciences","Physics","","False","10","70","#009E73","False",""
"jmbradl5","Justin Bradley","College of Engineering","Computer Science","","False","1","50","#0072B2","False",""
"magazdik","Michaela Gazdik Stofer","College of Sciences","Biological Sciences","","False","1","14","#009E73","False",""
"mjovano","Milena Jovanovic","College of Sciences","Chemistry","","False","1","24","#009E73","False",""
"sesuter","Steven Suter","College of Veterinary Medicine","Clinical Sciences","","False","3","52","#56B4E9","False",""
"iperera","Imara Perera","College of Agriculture and Life Sciences","Plant and Microbial Biology","","False","3","33","#E69F00","False",""
"jjrice","Jacelyn Rice-Boayue","College of Engineering","Civil, Construction and Environmental Engineering","","False","1","15","#0072B2","False",""
"sflim","Shuang Fang Lim","College of Sciences","Physics","","False","1","22","#009E73","False",""
"jaellis5","Jesse Ellis","Poole College of Management","Finance","","False","1","14","#F0E442","False",""
"szgurbuz","Sevgi Gurbuz","College of Engineering","Electrical and Computer Engineering","","False","10","125","#0072B2","False",""
"mlcrowle","Martha Crowley","College of Humanities and Social Sciences","Sociology and Anthropology","","False","1","14","#CC79A7","False",""
"ericro","Eric Rotenberg","College of Engineering","Electrical and Computer Engineering","","False","3","39","#0072B2","False",""
"rdewey","Ralph Dewey","College of Agriculture and Life Sciences","Crop and Soil Sciences","","False","1","37","#E69F00","False",""
"xie","Lian Xie","College of Sciences","Marine, Earth, and Atmospheric Sciences","","False","5","78","#009E73","False",""
"aneilso","Andrew Neilson","College of Agriculture and Life Sciences","Kannapolis Research","","False","5","122","#E69F00","False",""
"gsseiler","Gabriela Seiler","College of Veterinary Medicine","Molecular Biomedical Sciences","","False","2","36","#56B4E9","False",""
"jallen","Jonathan Allen","College of Agriculture and Life Sciences","Food, Bioprocessing, and Nutrition Sciences","","False","2","17","#E69F00","False",""
"sdcarson","Sue Carson","College of Agriculture and Life Sciences","Plant and Microbial Biology","","False","3","19","#E69F00","False",""
"sptou","Sandra Tou","College of Veterinary Medicine","Clinical Sciences","","False","1","30","#56B4E9","False",""
"drasmus","David Rasmussen","College of Agriculture and Life Sciences","Entomology and Plant Pathology","","False","3","57","#E69F00","False",""
"hall","Carol Hall","College of Engineering","Chemical and Biomolecular Engineering","","False","10","152","#0072B2","False",""
"jayscue","Jenn Ayscue","College of Education","Educational Leadership, Policy, and Human Development","","False","1","30","#D55E00","False",""
"jbearp","Julie Earp","Poole College of Management","Information Technology, Analytics, & Operations","","False","1","14","#F0E442","False",""
"aybozkur","Alper Bozkurt","College of Engineering","Electrical and Computer Engineering","","False","7","122","#0072B2","False",""
"techekk","Tarek Echekki","College of Engineering","Mechanical and Aerospace Engineering","","False","2","72","#0072B2","False",""
"wasandov","William Sandoval","College of Education","Science, Technology, Engineering, & Mathematics Education","","False","3","33","#D55E00","False",""
"arbinder","Andy Binder","College of Humanities and Social Sciences","Communication","","False","2","25","#CC79A7","False",""
"sghosh2","Sujit Ghosh","College of Sciences","Statistics","","False","2","118","#009E73","False",""
"wftb","William Thompson","College of Agriculture and Life Sciences","Plant and Microbial Biology","","False","2","26","#E69F00","False",""
"tfang2","Tiegang Fang","College of Engineering","Mechanical and Aerospace Engineering","","False","15","163","#0072B2","False",""
"wyuan2","Wenqiao Yuan","College of Agriculture and Life Sciences","Biological and Agricultural Engineering","","False","5","73","#E69F00","False",""
"teshrive","Thomas Shriver","College of Humanities and Social Sciences","Sociology and Anthropology","","False","1","60","#CC79A7","False",""
"plmarsha","Patricia Marshall","College of Education","Teacher Education and Learning Sciences","","False","3","12","#D55E00","False",""
"rjreardo","Robert Reardon","College of Humanities and Social Sciences","Political Science & Public Administration [in the School of Public and International Affairs]","","False","3","6","#CC79A7","False",""
"kaboys","Kathryn Boys","College of Agriculture and Life Sciences","Agricultural and Resource Economics","","False","1","33","#E69F00","False",""
"blondin","John Blondin","College of Sciences","Physics","","False","2","46","#009E73","False",""
"apmazzol","Andre Mazzoleni","College of Engineering","Mechanical and Aerospace Engineering","","False","3","60","#0072B2","False",""
"rleon","Ramon Leon Gonzalez","College of Agriculture and Life Sciences","Crop and Soil Sciences","","False","7","170","#E69F00","False",""
"mbreiski","Martha Burford Reiskind","College of Sciences","Biological Sciences","","False","1","31","#009E73","False",""
"jbbarcen","Jose Bruno-Barcena","College of Agriculture and Life Sciences","Plant and Microbial Biology","","False","3","42","#E69F00","False",""
"dbrown","Dennis Brown","College of Agriculture and Life Sciences","Molecular and Structural Biochemistry","","False","1","30","#E69F00","False",""
"rouskas","Georgios Rouskas","College of Engineering","Computer Science","","False","7","89","#0072B2","False",""
"seyuter","Sandra Yuter","College of Sciences","Marine, Earth, and Atmospheric Sciences","","False","5","71","#009E73","False",""
"dxie","Deyu Xie","College of Agriculture and Life Sciences","Plant and Microbial Biology","","False","2","98","#E69F00","False",""
"rrunocic","Raymond Unocic","College of Engineering","Materials Science and Engineering","","False","15","209","#0072B2","False",""
"godwin","John Godwin","College of Sciences","Biological Sciences","","False","2","52","#009E73","False",""
"krgross","Kevin Gross","College of Sciences","Statistics","","False","4","51","#009E73","False",""
"dcmuddim","David Muddiman","College of Sciences","Chemistry","","False","18","307","#009E73","False",""
"leung","Yu-Fai Leung","College of Natural Resources","Parks, Recreation and Tourism Management","","False","1","67","#9B59B6","False",""
"mtanigu","Masahiko Taniguchi","College of Sciences","Chemistry","","False","4","111","#009E73","False",""
"rbrose2","Bob Rose","College of Agriculture and Life Sciences","Molecular and Structural Biochemistry","","False","2","17","#E69F00","False",""
"tzagenc","Tom Zagenczyk","Poole College of Management","Management, Innovation and Entrepreneurship","","False","5","65","#F0E442","False",""
"kogan","Kemafor Ogan","College of Engineering","Computer Science","","False","4","33","#0072B2","False",""
"jkmillha","John Millhauser","College of Humanities and Social Sciences","Sociology and Anthropology","","False","1","26","#CC79A7","False",""
"hding","Huiling Ding","College of Humanities and Social Sciences","English","","False","2","16","#CC79A7","False",""
"rjmera","Robert Mera","College of Sciences","Marine, Earth, and Atmospheric Sciences","","False","2","9","#009E73","False",""
"mbryant","Matthew Bryant","College of Engineering","Mechanical and Aerospace Engineering","","False","7","130","#0072B2","False",""
"ajbirken","Adam Birkenheuer","College of Veterinary Medicine","Clinical Sciences","","False","7","97","#56B4E9","False",""
"efrissma","Emilie Rissman","College of Sciences","Biological Sciences","","False","3","47","#009E73","False",""
"jemeitze","John Meitzen","College of Sciences","Biological Sciences","","False","3","55","#009E73","False",""
"jjpawlak","Joel Pawlak","College of Natural Resources","Forest Biomaterials","","False","3","77","#9B59B6","False",""
"wguezas","Wesley Klewerton Guez Assuncao","College of Engineering","Computer Science","","False","3","113","#0072B2","False",""
"talong","Terri Long","College of Agriculture and Life Sciences","Plant and Microbial Biology","","False","3","38","#E69F00","False",""
"tadrake","Timothy Drake","College of Education","Educational Leadership, Policy, and Human Development","","False","2","28","#D55E00","False",""
"jllubisc","Jane Lubischer","College of Sciences","Biological Sciences","","False","1","8","#009E73","False",""
"yxiao34","Yi Xiao","College of Sciences","Chemistry","","False","2","83","#009E73","False",""
"igmikhal","Irina Mikhalevich","College of Humanities and Social Sciences","Philosophy and Religious Studies","","False","2","16","#CC79A7","False",""
"jcbonner","James Bonner","College of Sciences","Biological Sciences","","False","1","48","#009E73","False",""
"jjohns24","Jeremiah Johnson","College of Engineering","Civil, Construction and Environmental Engineering","","False","1","69","#0072B2","False",""
"jmari","Jorge Mari","College of Humanities and Social Sciences","World Languages and Cultures","","False","1","7","#CC79A7","False",""
"cjcrosbi","Christopher Crosbie","College of Humanities and Social Sciences","English","","False","1","14","#CC79A7","False",""
"jlburne5","Jennifer Burnette","College of Humanities and Social Sciences","Psychology","","False","2","88","#CC79A7","False",""
"wjsagues","Joe Sagues","College of Agriculture and Life Sciences","Biological and Agricultural Engineering","","False","1","35","#E69F00","False",""
"rjb","Russell Borski","College of Sciences","Biological Sciences","","False","2","51","#009E73","False",""
"smfergu2","Scott Ferguson","College of Engineering","Mechanical and Aerospace Engineering","","False","3","49","#0072B2","False",""
